,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
253,253,253,253,253,253,704,1000060972,Electric Vehicle Charging Solutions and Installations,4869 19th St NW #102,,Rochester,MN,55901,,5072064635.0,info@evchargingsolutions.world,https://www.evchargingsolutions.world,10049-000,Electricians,9/23/22 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/9/23 9:12,BBB,200,1.0
254,254,254,254,254,254,704,96156766,"Hill Company, Inc",8505 Virginia Rd,,Minneapolis,MN,55438,USA,9529443514.0,,http://www.aussiepetmobile.com,00196-100,Pet Grooming - Mobile,1/1/07 0:00,,False,A+,100.0,2.0,,False,Small,False,7/8/22 12:25,BBB,200,0.0
255,255,255,255,255,255,704,1000006416,Magellan Medical Technology Consultants Inc,120 S 6th St Ste 2150,,Minneapolis,MN,55402,USA,6126770000.0,pwolfe@magellanmed.com,http://www.magellanmed.com,60971-101,Consultants - Medical,6/29/95 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/12/23 8:54,BBB,200,1.0
256,256,256,256,256,256,704,96119512,"Redeemer Services, Inc.",6053 Hudson Rd Ste 300,,Woodbury,MN,55125,USA,6512241678.0,francis@redeemerservices.com,http://www.redeemerservices.com,60746-000,Relocation Service,4/6/07 0:00,,True,A+,100.0,15.0,,False,Micro-small,False,1/24/23 8:57,BBB,200,1.0
257,257,257,257,257,257,704,96376923,Milless Interiors LLC,425 Pond View Rd NW,,Saint Michael,MN,55376,USA,7632388202.0,tom@millessinteriors.com,http://millessinteriors.com,10177-000,Construction & Remodeling Services,,,False,A+,100.0,1.0,,False,Micro-small,False,3/16/22 8:52,BBB,200,1.0
258,258,258,258,258,258,704,96081974,"Ramsay & Associates, Ltd",1620 Mahtomedi Ave,,Mahtomedi,MN,55115,USA,6514299111.0,Brady@RamsayCPA.com,http://www.ramsaycpa.com,60004-000,Accountants - Certified Public,4/1/76 0:00,,False,A+,100.0,14.0,0.0,False,Small,False,11/16/22 9:42,BBB,200,1.0
259,259,259,259,259,259,704,96379678,Image Cleaning LLC,8200 Humboldt Ave S,,Minneapolis,MN,55431,USA,6124199444.0,tony@imagecleaning.net,http://www.imagecleaning.net,66002-000,Cleaning Services,1/1/12 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,10/4/22 8:07,BBB,200,1.0
260,260,260,260,260,260,704,96040680,The Wellington,2235 Rockwood Ave,,Saint Paul,MN,55116,USA,6516992664.0,chansen@stuartco.com,http://www.wellingtonresidence.com,61002-000,Assisted Living Centers & Adult Family Homes,1/1/04 0:00,,False,A+,100.0,24.0,0.0,False,Small,False,10/19/22 8:27,BBB,200,1.0
261,261,261,261,261,261,704,96019147,No Sick Fish,PO Box 4643,,Saint Paul,MN,55104,USA,6513403339.0,info@nosickfish.com,http://www.nosickfish.com,50682-000,Tropical Fish,1/1/04 0:00,,False,A+,100.0,10.0,,False,Micro-small,False,8/20/21 4:25,BBB,200,1.0
262,262,262,262,262,262,704,96110666,"Fostar, Inc",6301 W Lake St,,Saint Louis Park,MN,55416,USA,9527461000.0,info@fostar.com,http://www.fostar.com,70618-000,Telephone Communications,6/1/00 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,5/25/21 3:56,BBB,200,1.0
263,263,263,263,263,263,704,96085358,"Bobby & Steve&#39;s Auto World,West Bloomington",10740 Normandale Blvd,,Bloomington,MN,55437,USA,9528811024.0,mark.myers@bsaw.com,http://www.bobbyandstevesautoworld.com,50567-000,Service Stations - Gasoline & Oil,6/1/07 0:00,,False,A+,100.0,15.0,0.0,False,Micro-small,False,7/9/22 8:20,BBB,200,1.0
264,264,264,264,264,264,704,96576328,A. B. Exteriors LLC,23 Hillcrest Ln,,Circle Pines,MN,55014,USA,6517282480.0,,https://www.facebook.com/abexteriors2014/,10177-000,Construction & Remodeling Services,8/6/14 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,1/25/23 19:20,BBB,200,1.0
265,265,265,265,265,265,704,1000049672,Dollhaus Skinbar,3034 Lyndale Ave S Studio 24,,Minneapolis,MN,55408,USA,6124326240.0,Dollhausskinbar@gmail.com,https://www.dollhausskinbar.com/,60134-000,Beauty Salons,11/8/20 0:00,,False,A,94.0,1.0,,False,Micro-small,False,6/15/22 9:02,BBB,200,1.0
266,266,266,266,266,266,704,96095820,Viking Portable Storage,7035 Winnetka Ave N # 100,,Minneapolis,MN,55428,USA,7634327620.0,dwayne@podsminn.com,http://www.pods.com,70610-000,Storage Units - Household & Commercial,7/3/08 0:00,,False,A+,100.0,6.0,0.0,False,Micro-small,False,3/16/22 8:51,BBB,200,0.0
267,267,267,267,267,267,704,96548806,Fantom Optics,622 Watson Ave,,Saint Paul,MN,55102,USA,6512275560.0,info@fantomoptics.com,http://www.fantomoptics.com,50624-100,Eyeglass Suppliers,3/21/07 0:00,,False,NR,0.0,4.0,0.0,False,Small,False,12/7/19 4:19,BBB,200,1.0
268,268,268,268,268,268,704,1000035328,Associated Bank,433 Main St,,Green Bay,WI,54301,USA,9204917007.0,chris.niles@associatedbank.com,http://www.associatedbank.com,20003-100,Banking Services,1861-12-31 00:00:00,,False,A+,100.0,4400.0,0.0,False,Giant,False,6/1/22 21:28,BBB,200,1.0
269,269,269,269,269,269,704,96100224,St Agnes Baking Co,644 Olive St,,Saint Paul,MN,55130,USA,6512907633.0,,http://www.saintagnesbaking.com,80055-000,Bakers - Wholesale,1/1/96 0:00,,False,NR,0.0,35.0,0.0,False,Small,False,12/14/21 4:09,BBB,200,0.0
270,270,270,270,270,270,704,96359365,Carousel Craft Shows,10380 National St NE,,Circle Pines,MN,55014,USA,6512499772.0,ron@ccshows.com,http://www.ccshows.com,60893-000,"Trade Shows, Expositions & Fairs",4/24/90 0:00,,False,A+,100.0,,,False,Micro-small,False,8/15/20 3:55,BBB,200,1.0
271,271,271,271,271,271,704,96354571,Trust Marketing Solutions Inc,15767 Fairoaks Ave N,,Hugo,MN,55038,USA,6513487356.0,anelson@trustmarketingsolutions.com,http://www.trustmarketingsolutions.com,60538-000,Marketing Consultants,12/19/01 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,5/15/22 8:13,BBB,200,1.0
272,272,272,272,272,272,704,96072671,Northern States Power St. Paul Credit Union,825 Rice St,,Saint Paul,MN,55117,USA,6512287668.0,office@mynspcu.org,https://www.mynspcu.org,20009-000,Credit Unions,2/22/33 0:00,,True,A+,100.0,6.0,,False,Small,False,5/20/22 8:11,BBB,200,1.0
273,273,273,273,273,273,704,96342204,"NTC Homes, Inc.",8675 County Road 43,,Chaska,MN,55318,USA,6126855580.0,klingelhutz3@msn.com,http://www.ntchomesinc.com,10078-000,Home Builders,1/1/93 0:00,,True,A+,100.0,5.0,,False,Micro-small,False,1/8/22 9:19,BBB,200,0.0
274,274,274,274,274,274,704,96559341,"Rocket Crane Service, Inc.",8401 54th Avenue N,,New Hope,MN,55428,USA,6125299686.0,,http://rocketcrane.com,10036-000,Crane Service,2/12/15 0:00,,False,NR,0.0,1.0,0.0,False,Small,False,3/6/22 9:22,BBB,200,1.0
275,275,275,275,275,275,704,96562962,"Quad City Contracting, LLC",PO Box 462,,Waite Park,MN,56387,USA,3203338135.0,quadcityseamless@gmail.com,http://www.quadcitycontracting.net,10126-000,Roofing Contractors,3/21/11 0:00,,True,A+,100.0,1.0,,False,Small,False,7/15/22 8:34,BBB,200,1.0
276,276,276,276,276,276,704,1000043267,Fieldstone Kennels,13151 185th St,,Milaca,MN,56353,USA,3202502143.0,Fieldstonekennels@frontier.com,http://www.fieldstonekennels.com/,05195-000,Dog Breeders,6/11/13 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/11/21 4:05,BBB,200,1.0
277,277,277,277,277,277,704,1000047806,Vittorio Contracting LLC,5483 FISH LAKE DAM RD,,Duluth,MN,55803,USA,2189405426.0,,http://vittoriocontracting.com/,10050-000,Excavating Contractors,4/27/20 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,9/22/22 8:56,BBB,200,1.0
278,278,278,278,278,278,704,1000005791,Old Log Theatre,5185 Meadville St,,Greenwood,MN,55331,USA,9524745951.0,greg.frankenfield@oldlog.com,http://www.oldlog.com/,60874-000,Theaters,7/31/79 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,12/17/19 4:18,BBB,200,1.0
279,279,279,279,279,279,704,1000027252,Gabriel Roofing LLC,1350 127th Ln NE,,Blaine,MN,55434,USA,6128873109.0,isaacfl@gabrielroofingllc.com,https://gabrielcommercialroofing.com/,10126-200,Commercial Roofing,8/20/18 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/13/22 9:03,BBB,200,1.0
280,280,280,280,280,280,704,96564389,Lorrie Nantt - RE/MAX Integrity Realty,669 12th St W,,Dickinson,ND,58601,USA,7012604278.0,lnantt@remax.net,http://www.remax.com/realestateagentoffice/dickinson-nd-58601-lorrienantt-id28086401.html,61100-000,Real Estate Services,4/29/14 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/29/21 3:59,BBB,200,1.0
281,281,281,281,281,281,704,96098124,Ann Mc Gilvray & Co.,10301 Bren Rd W # 378,,Hopkins,MN,55343,USA,9529327153.0,info@annemcgilvray.com,http://www.annemcgilvray.com,50310-000,Gift Shops,7/30/08 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,4/16/22 8:13,BBB,200,1.0
282,282,282,282,282,282,704,36000654,Dok Holiday Resort,3529 State Highway 84 NE,,Longville,MN,56655,USA,2183632473.0,dokholidayrst@netins.net,http://www.dokholidayresort.net,60752-000,Resorts,12/1/04 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,10/28/21 4:09,BBB,200,0.0
283,283,283,283,283,283,704,96022673,"MTEC Electric, Inc.",3707 50th Ave N,,Minneapolis,MN,55429,USA,7635371570.0,Info@MtecElectric.com,http://www.mtecelectric.com,60337-000,Engineers - Electrical,7/28/99 0:00,,False,A+,100.0,30.0,,False,Micro-small,False,7/2/20 4:06,BBB,200,1.0
284,284,284,284,284,284,704,96566918,"Accounting Solutions, Inc.",1419 2nd Ave SW,,Minot,ND,58701,USA,7018370348.0,,http://www.accountingsolutionsnd.com/,60005-000,Accountants,7/1/13 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/13/22 8:18,BBB,200,1.0
285,285,285,285,285,285,704,24000129,Range Water Conditioning,1520 NW 3rd Ave,,Grand Rapids,MN,55744,USA,2183271144.0,water@rangewater.com,http://www.rangewater.com,50722-000,Water Softening & Conditioning Equipment Service & Supplies,1/1/69 0:00,,True,A+,100.0,11.0,,False,Small,False,6/3/22 9:01,BBB,200,1.0
286,286,286,286,286,286,704,96353480,"Midwest Security, LLC",4711 Clark Ave,,Saint Paul,MN,55110,USA,6512003937.0,midwestsecuritymn@gmail.com,http://www.monitronics.com,60788-000,Security Control Equipment & System Monitors,8/4/11 0:00,,False,A+,100.0,2.0,0.0,False,Small,False,10/29/21 3:56,BBB,200,0.0
287,287,287,287,287,287,704,1000041696,"SnapAir Heating, Cooling, and Plumbing",24440 MN Highway 15,,Dassel,MN,55325,,3202751246.0,office@gosnapair.com,https://snapairservice.com/,10182-000,Heating & Air Conditioning,2/7/20 0:00,,False,A+,97.52,1.0,,False,Micro-small,False,2/9/23 9:12,BBB,200,1.0
288,288,288,288,288,288,704,23001442,"Cozy Homes, LLC",14315 Prairie Rd NW,,Andover,MN,55304,USA,6128030775.0,cozyhomesllc@yahoo.com,http://www.cozyhomes.com,10078-000,Home Builders,1/1/83 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,8/12/22 8:32,BBB,200,0.0
289,289,289,289,289,289,704,96020387,"Isanti Auto Parts, Inc.",38459 Highway 65 NE,,Stanchfield,MN,55080,USA,7636890390.0,isantistanchfiel@aol.com,http://www.isantiautoparts.com,80041-000,Auto Parts & Supplies - Used & Rebuilt,5/6/99 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,2/8/22 9:23,BBB,200,1.0
290,290,290,290,290,290,704,96003011,Grand Ely Lodge Resort & Conference Center,400 N Pioneer Rd,,Ely,MN,55731,USA,2183656565.0,denise@grandelylodge.com,http://www.grandelylodge.com,60752-000,Resorts,1/1/88 0:00,,False,A+,100.0,60.0,,False,Small,False,10/27/22 8:13,BBB,200,1.0
291,291,291,291,291,291,704,1000012423,Minnesota MicroNet,3432 Denmark Ave Ste 530,,Eagan,MN,55123,USA,6516818018.0,,http://www.mnmicro.net,60473-100,Internet Access Provider,6/6/94 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,7/3/20 4:13,BBB,200,1.0
292,292,292,292,292,292,704,96269071,Business Specialties CPA's,3001A 32nd Ave S Ste 5A,,Grand Forks,ND,58201,USA,7017722491.0,dona@donacpa.com,http://www.donacpa.com,60005-000,Accountants,1/1/04 0:00,,False,NR,0.0,7.0,,False,Micro-small,False,6/22/22 11:34,BBB,200,1.0
293,293,293,293,293,293,704,23001850,Creative Publishing International,400 1st Ave N,Ste 300,Minneapolis,MN,55401,USA,6123448100.0,sales@creativepub.com,http://www.quartoknows.com/Creative-Publishing-international,30543-000,Publishers - Book,3/26/97 0:00,,False,A+,100.0,1.0,,False,Small,False,7/26/22 8:43,BBB,200,0.0
294,294,294,294,294,294,704,1000051080,Stable Feed LLC,302 5th St SE,,Kasson,MN,55944,USA,5074872323.0,sales@stablefeed.com,https://stablefeed.com/,80289-000,Feed Concentrates & Supplements,10/15/20 0:00,,False,A,95.41,1.0,,False,Micro-small,False,12/14/22 9:36,BBB,200,1.0
295,295,295,295,295,295,704,96342067,"Thomsen Homes, LLC",3280 Veterans Blvd S,Ste 120,Fargo,ND,58104,USA,7014783000.0,stephen@blupeakgroup.com,http://www.thomsenhomesllc.com,10078-000,Home Builders,7/24/06 0:00,,False,A,94.0,35.0,,False,Micro-small,False,1/30/23 8:33,BBB,200,1.0
296,296,296,296,296,296,704,96384056,"Star Security, Inc",1001 Johnson Pkwy Ste B8,,Saint Paul,MN,55106,USA,6513985752.0,,http://www.thestarsecurity.com,60789-000,Security Guard & Patrol Service,1/1/09 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,10/30/21 4:02,BBB,200,1.0
297,297,297,297,297,297,704,44003385,Total Electric,11967 Eldorado St NE,,Minneapolis,MN,55449,USA,7637868484.0,service@total-electric.com,http://www.total-electric.com,10049-000,Electricians,1/1/84 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,10/13/22 8:22,BBB,200,1.0
298,298,298,298,298,298,704,96048254,"D. Baker &  J.L. Borgstrom-Durst Accounting, LLC",105 W Main St,,Kasson,MN,55944,USA,5076347606.0,taxxx@kmtel.com,http://kassontax.com/,60005-000,Accountants,1/1/84 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,11/22/22 8:45,BBB,200,1.0
299,299,299,299,299,299,704,96271227,Jeld-wen Millwork Distribution,1358 38th St N,,Fargo,ND,58102,USA,7012825700.0,,http://Jeld-Wen.com,30401-000,Millwork,1/1/00 0:00,4/28/16 0:00,False,NR,0.0,20.0,,False,Micro-small,False,4/29/19 4:00,BBB,200,1.0
300,300,300,300,300,300,704,1000010340,"Big Watt, LLC",3745 Nicollet Ave,,Minneapolis,MN,55409,USA,6123542897.0,calebgarn@gmail.com,https://bigwattcoffee.com/,80084-000,Beverages,8/5/14 0:00,,False,C+,77.0,1.0,0.0,False,Micro-small,False,5/18/22 8:56,BBB,200,1.0
301,301,301,301,301,301,704,96110381,Trillium Development Inc,2 2nd Ave S Ste 130,,Sauk Rapids,MN,56379,USA,3202673544.0,,http://www.trilliumdev.com,30707-000,Towers,1/1/00 0:00,,False,NR,0.0,12.0,0.0,False,Micro-small,False,10/9/22 8:04,BBB,200,1.0
302,302,302,302,302,302,704,1000006183,CLICK Talent,120 1st Ave N,ste 300,Minneapolis,MN,55401,USA,6122355030.0,mary@clicktalent.net,http://www.clicktalent.net,60981-000,Job Listing & Advisory Services,4/1/10 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,2/8/23 9:28,BBB,200,1.0
303,303,303,303,303,303,704,96127433,PASE Group-Massman,1060 Lone Oak Rd Ste 130,,Eagan,MN,55121,USA,9527461091.0,info@pasegroup.com,http://www.pasegroup.com,30443-000,Packaging Machinery,9/2/03 0:00,,False,A+,100.0,15.0,0.0,False,Small,False,8/18/22 8:20,BBB,200,1.0
304,304,304,304,304,304,704,96293433,WAVS Inc,85 S Old Crystal Bay Rd,,Orono,MN,55356,USA,9524499287.0,,http://www.wavsinc.com,85314-000,Contractor - Low Voltage Systems,9/13/10 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/17/22 9:21,BBB,200,1.0
305,305,305,305,305,305,704,1000056349,Legacy Heating and Air,11693 St Andrews Cir NE,,Minneapolis,MN,55449,USA,6517756791.0,twett11@gmail.com,https://www.legacyheatingandairmn.com/,10182-000,Heating & Air Conditioning,4/1/22 0:00,,False,A-,91.86,1.0,,False,Micro-small,False,12/29/22 9:05,BBB,200,1.0
306,306,306,306,306,306,704,96301117,B&K Five Star Properties LLC.,1950 Rishworth Ln,,White Bear Lake,MN,55110,USA,6517756930.0,bkfivestarproperties@live.com,https://www.live.com/,00155-000,Landscape Contractors,6/22/09 0:00,12/15/15 0:00,False,NR,0.0,2.0,,False,Micro-small,False,12/17/18 4:00,Email,200,0.0
307,307,307,307,307,307,704,8001735,General Security Service Corp,112 University Dr N # 375,,Fargo,ND,58102,USA,7012373252.0,,http://www.gssc.net,60789-000,Security Guard & Patrol Service,9/1/46 0:00,,False,A+,100.0,50.0,,False,Medium,False,10/26/21 3:58,BBB,200,1.0
308,308,308,308,308,308,704,1000008247,El Rancho,1419 E College Dr,,Marshall,MN,56258,USA,5074013383.0,yuryleon0489@gmail.com,https://www.facebook.com/elranchomn/,50544-000,Restaurants,8/8/12 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/2/20 4:12,BBB,200,1.0
309,309,309,309,309,309,704,96113637,"11-11 Landscaping, LLC",420 Hope Ave W,,Nelson,MN,56355,USA,3207667070.0,intheflesh9981@yahoo.com,https://11-11-landscaping-llc.business.site/,00155-100,Erosion Control,11/12/08 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,11/10/22 9:22,BBB,200,1.0
310,310,310,310,310,310,704,1000014859,Float Foundation,4302 Bryant Ave S,,Minneapolis,MN,55409,USA,6125475757.0,info@floatfoundation.net,https://www.floatfoundation.net/,60432-000,Health Resorts,10/15/15 0:00,9/14/21 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/11/22 8:14,Email,200,0.0
311,311,311,311,311,311,704,96345464,Nine Mile Creek Senior Living,2301 Village Ln,,Bloomington,MN,55431,USA,9528880731.0,sritter4@fairview.org,http://www.ninemilesenior.com,85296-200,Senior Housing/Living,4/1/10 0:00,,False,A+,100.0,41.0,,False,Small,False,9/16/21 4:15,BBB,200,1.0
312,312,312,312,312,312,704,96007140,Plaza Morena Restaurant,160 26th St NE,,Owatonna,MN,55060,USA,5074460844.0,joseherrera@msn.com,http://www.plazamorena.com,50544-000,Restaurants,1/1/03 0:00,,False,A+,100.0,13.0,,False,Small,False,6/3/22 9:01,BBB,200,1.0
313,313,313,313,313,313,704,96351395,About Tree Care,4749 Narvik Dr,,Eagan,MN,55122,USA,6514529351.0,abt.tree@quest.com,https://www.quest.com/,00219-000,Tree Service,1/1/01 0:00,5/25/21 0:00,False,NR,0.0,1.0,,False,Micro-small,False,4/7/22 9:01,Email,200,0.0
314,314,314,314,314,314,704,96101144,"Museum Services, Inc.",2921 Como Ave SE,,Minneapolis,MN,55414,USA,6123322386.0,museumservices@visi.com,https://museumservices.org/,60060-000,"Art Galleries, Dealers & Consultants",11/6/89 0:00,,False,A+,100.0,2.0,,False,Small,False,10/19/22 8:27,BBB,200,1.0
315,315,315,315,315,315,704,1000005292,Hakala Construction,2860 Deer Forest Rd,,Makinen,MN,55763,USA,2186382861.0,Shakala@frontier.com,https://www.frontier.com/,10035-000,Contractors - General,1/1/00 0:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,8/22/20 4:00,Email,200,0.0
316,316,316,316,316,316,704,96217089,"Corporate Casuals,LLC.",24642 County Rd 15 ,,Winona,MN,55987,USA,5074587631.0,jc@corpcasuals.com,http://www.corpcasuals.com,60771-300,Promotional Products,4/27/01 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/15/22 8:41,BBB,200,1.0
317,317,317,317,317,317,704,96045272,Behr Drafting & Design Inc,3496 W 220th St,,Jordan,MN,55352,USA,9527467702.0,mikeb@behrdraftinganddesign.com,http://www.behrdraftinganddesign.com,60305-000,Drafting Services,1/1/04 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,5/3/22 8:15,BBB,200,1.0
318,318,318,318,318,318,704,1000018408,"Upright Contracting, LLC",11940 Lake Ln Trlr 49,,Lindstrom,MN,55045,USA,6517885363.0,uprightcarpentry@frontier.com,https://uprightcontractingllc.com/,10177-200,Remodeling Services,5/3/18 0:00,,False,A+,99.72,1.0,0.0,False,Micro-small,False,3/23/22 8:49,BBB,200,1.0
319,319,319,319,319,319,704,96198565,Shakopee Dakota Convenience,14160 Wilds Path NW,,Prior Lake,MN,55372,USA,9522332992.0,,http://www.sdcstores.com,50567-000,Service Stations - Gasoline & Oil,1/1/08 0:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,8/11/22 18:47,BBB,200,1.0
320,320,320,320,320,320,704,96505252,RealtyConnect,3169 Fernbrook Lane North,,Plymouth,MN,55447,USA,7634473151.0,sales@realtyconnectmn.com,http://realtyconnect.weebly.com/,60729-102,Real Estate Agents,10/26/10 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,6/22/22 11:34,BBB,200,1.0
321,321,321,321,321,321,704,1000005677,Hepp Risk Consultants,6442 Margarets Ln,,Edina,MN,55439,USA,6125084088.0,brad@heppriskconsultants.com,http://www.donorinsuranceadvisors.com,20080-000,Insurance Services,12/13/11 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/5/23 9:23,BBB,200,0.0
322,322,322,322,322,322,704,96131566,General Label Inc,675 Rhode Island Ave S,,Minneapolis,MN,55426,USA,7635411851.0,,http://www.general-label.com,60483-000,Labeling,1/1/84 0:00,,False,A+,100.0,35.0,0.0,False,Small,False,7/13/22 9:34,BBB,200,1.0
323,323,323,323,323,323,704,96027973,Moffat Workforce,944 Inwood Ave N,,Oakdale,MN,55128,USA,6513510605.0,sarad@mpstechnical.com,http://mpstechnical.com/,60326-000,Employment Agencies,1/1/93 0:00,,False,A+,100.0,420.0,,False,Micro-small,False,6/14/22 8:19,BBB,200,1.0
324,324,324,324,324,324,704,96383291,Budget Blinds of Plymouth,10210 96th Pl N,,Maple Grove,MN,55369,USA,7635671897.0,,http://www.budgetblinds.com/plymouth/,50705-100,Blinds,1/1/12 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,5/24/22 8:16,BBB,200,1.0
325,325,325,325,325,325,704,96567341,"Pro It, LLC",4960 141st Ave NW,,Williston,ND,58801,USA,8887764828.0,INFO@PROITNERDS.COM,https://proitnerds.com/,85272-000,Information Technology Services,12/23/13 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,7/13/21 4:14,BBB,200,1.0
326,326,326,326,326,326,704,96132168,Hiawatha Inc,4450 W 78th Street Cir,,Minneapolis,MN,55435,USA,9528356850.0,,http://www.activarcpg.com,50110-000,Building Materials,1/1/84 0:00,,False,A+,100.0,40.0,,False,Small,False,7/8/22 12:24,BBB,200,1.0
327,327,327,327,327,327,704,96505447,Odyssey Battery,2366 Bernville Rd,,Reading,PA,19605,USA,6102081991.0,dave.mcmullen@enersys.com,http://www.odysseybattery.com,80072-000,Battery Supplies,,,False,A+,100.0,10000.0,0.0,False,Giant,False,8/3/22 8:42,BBB,200,1.0
328,328,328,328,328,328,704,1000060716,Roto-Rooter Plumbing & Water Cleanup,1629 Hennepin Ave,STE 300G,Minneapolis,MN,55403,USA,6127889029.0,,https://www.rotorooter.com/minneapolis/,10114-000,Plumbing Drains & Sewer Cleaning,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/28/22 8:24,BBB,200,1.0
329,329,329,329,329,329,704,1000012710,"Stinar HG, Inc.",3255 Sibley Memorial Hwy,,Eagan,MN,55121,USA,6514545112.0,skrisnik@stinar.com,http://www.stinar.com,80021-000,Airport Equipment & Supplies,1/1/46 0:00,,False,A+,100.0,23.0,0.0,False,Micro-small,False,6/11/22 8:14,BBB,200,1.0
330,330,330,330,330,330,704,96010376,Today's Window Fashions,13416 Hanson Blvd NW,,Andover,MN,55304,USA,7632055780.0,mnsales@todaysblinds.com,http://www.twfmn.com,50705-100,Blinds,1/1/03 0:00,,False,A+,100.0,1.0,,False,Small,False,6/14/22 8:19,BBB,200,1.0
331,331,331,331,331,331,704,96153377,Parcel Recovery,24205 Black Walnut Dr,,Lakeville,MN,55044,USA,9524690588.0,info@parcelrecovery.com,http://www.parcelrecovery.com,60531-000,Mailing Services,6/18/99 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,10/21/22 8:06,BBB,200,1.0
332,332,332,332,332,332,704,96043471,West Central Sanitation Inc,4089 Abbott Dr,,Willmar,MN,56201,USA,8002467630.0,patrickgoebel@wcsanitation.com,http://www.wcsanitation.com,70592-000,Rubbish & Garbage Removal,11/1/79 0:00,,False,A+,100.0,50.0,,False,Small,False,8/13/22 8:18,BBB,200,1.0
333,333,333,333,333,333,704,96165267,Dakota Laser & Mfg,3130 US 2,,Arvilla,ND,58214,USA,7013432024.0,,http://www.dakotalasermfg.com,30604-100,Contractors - Sheet Metal,1/1/05 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,12/25/20 3:51,BBB,200,1.0
334,334,334,334,334,334,704,1000009198,Princeton Meats,518 1st St,,Princeton,MN,55371,USA,7633895023.0,princetonmeats@gmail.com,http://princetonmeats.doodlekit.com/,30068-000,Butchering,6/13/13 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/13/19 8:27,BBB,200,0.0
335,335,335,335,335,335,704,96004403,Advanced Automotive Care Inc,3980 Stark Dr NW,,Saint Francis,MN,55070,USA,7637538282.0,info@advancedautomotivecare.net,http://www.advancedautomotivecare.net,60103-000,Auto Repair & Service,12/31/97 0:00,,False,A+,100.0,8.0,,False,Small,False,9/22/22 8:56,BBB,200,1.0
336,336,336,336,336,336,704,1000008248,Oasis Chiropractic PA,7424 E Point Douglas Rd S,,Cottage Grove,MN,55016,USA,6514585565.0,oasischiro@mail2world.com,http://cottagegrovechiro.com/,80001-000,Abrasives,12/16/02 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/24/23 8:58,BBB,200,1.0
337,337,337,337,337,337,704,1000023861,"Belt, Inc",2746 Hoffman Dr NW,,Owatonna,MN,55060,USA,5074512254.0,Molly1385LTS@yahoo.com,http://www.lototumbler.com/index.html,50341-000,Hobby & Model Construction Supplies - Retail,12/27/89 0:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,3/8/22 9:29,BBB,200,0.0
