,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
1478,704,1000001679,Mackey Creative,1000 Shelard Pkway Ste 500,,Minneapolis,MN,55426,USA,7635469606,,https://mackeycreative.com/,60413-000,Graphic Designers,,,False,A+,100,1,0,False,Micro-small,False,11/6/20 4:10,Search,200,1
1479,704,1000005227,Best Construction Company,4401 19th Ave E,,Hibbing,MN,55746,USA,2189692491,,https://www.houzz.com/professionals/general-contractor/hibbing-mn-us-probr0-bo~t_11786~r_5030005,10035-000,Contractors - General,1/1/09 0:00,,False,NR,0,4,0,False,Micro-small,False,2/7/23 9:00,Search,200,0
1480,704,1000004555,Angelic Precious Metals LLC,405 7th Ave S,,Buffalo,MN,55313,USA,6123855565,,https://opencorporates.com/companies/us_mn/8de299db-edbe-e511-8163-00155d01c56d,26000-000,"Coins,Stamps & Precious Metals Dealer",5/7/18 0:00,7/5/18 0:00,False,NR,0,1,0,False,Micro-small,False,7/6/21 4:05,Search,200,1
1481,704,1000002789,Bow-tie Express,40152 County Road 175,,Belgrade,MN,56312,USA,3202543572,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=829095,70637-000,Trucking - Heavy Hauling,1/1/00 0:00,,False,NR,0,4,0,False,Micro-small,False,1/29/23 8:36,Search,200,0
1482,704,1000001520,Ry&#39;s Diesel Service,73925 242nd St,,Beardsley,MN,56211,USA,3207487629,,https://www.yellowpages.com/beardsley-mn/rys-diesel-service,80398-000,Industrial Equipment & Supplies,1/1/93 0:00,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,0
1483,704,1000006576,"Moritz Excavating, LLC",1012 12th Ave SE,,Valley City,ND,58072,USA,7018401644,,http://www.moritzexcavating.com/,10050-000,Excavating Contractors,4/15/81 0:00,,False,A+,100,5,0,False,Micro-small,False,1/21/23 8:56,Search,200,1
1484,704,1000004997,The Plot Thickens Garden Services LLC,7824 Hyacinth Ave,,Victoria,MN,55386,USA,6122815761,,http://www.plotthickensgarden.com/,00157-100,Gardeners,4/1/09 0:00,,False,A+,100,1,0,False,Micro-small,False,7/22/22 8:23,Search,200,1
1485,704,1000000108,Mike Kosak Construction,614 East Fairview Ave,,Olivia,MN,56277,USA,3205235906,,https://www.buildzoom.com/contractor/mike-kosak-construction-llc-olivia-mn,10177-000,Construction & Remodeling Services,3/2/09 0:00,,False,NR,0,1,0,False,Micro-small,False,4/16/22 8:14,Search,200,1
1486,704,1000006591,North Central Paving,47936 40th Ave,,Isle,MN,56342,USA,3206763568,,https://www.northcentralpaving.com/,10102-000,Paving Contractors,,,False,A+,100,1,0,False,Micro-small,False,5/15/22 8:13,Search,200,1
1487,704,1000002736,Arctander & Lake Andrew Mutual Insurance Inc,26 Main St S,,Hawick,MN,56273,USA,3203544332,,https://www.leg.mn.gov/docs/2004/other/040156.pdf,20080-000,Insurance Services,,10/28/19 0:00,False,NR,0,1,,False,Micro-small,False,10/29/19 4:14,Search,200,0
1488,704,1000003774,Target Taxi,1225 8th St S.,,Minneapolis,MN,55404,USA,6123333834,,https://www.negup.com/taxi-directory/us/company/target-taxi/35343738,70615-000,Taxicabs,3/29/12 0:00,,False,NR,0,1,0,False,Micro-small,False,11/15/22 9:12,Search,200,1
1489,704,1000006294,Mariah Remodeling,721 3rd St N,,Stillwater,MN,55082,USA,6514303469,,https://mariahremodeling.wordpress.com/,10035-000,Contractors - General,,,False,A+,100,,0,False,Micro-small,False,7/15/21 4:16,Search,200,1
1490,704,1000004390,Stepping Stones for Living,3602 W Tischer Rd,,Duluth,MN,55803,USA,2187277450,,http://www.steppingstonesforliving.com/,60283-000,Day Care - Adults,6/29/10 0:00,,False,NR,0,11,0,False,Small,False,1/27/23 9:09,Search,200,1
1491,704,1000001642,Broker Investments,799 Vicky Ln,,Circle Pines,MN,55014,USA,6122356136,,https://www.usbank.com/wealth-management/find-an-advisor/mn/circle-pines.html,61004-101,Timeshare Resale and Rental Marketing,,,False,NR,0,1,0,False,Micro-small,False,1/31/20 4:26,Search,200,0
1492,704,1000003027,Sheyenne Cabinetry,537 W Brook Dr,,Horace,ND,58047,USA,7012771237,,https://www.finduslocal.com/cabinetry-contractor/north-dakota/horace/sheyenne-cabinetry_537-w-brook-dr/,30760-000,Woodworking,,7/28/16 0:00,False,NR,0,,,False,Micro-small,False,12/23/20 12:21,Search,200,1
1493,704,1000000053,Uniform Advantage,8366 Highway 7,,Minneapolis,MN,55426,USA,9529333277,,https://www.uniformadvantage.com/stores/location/?storeID=29,60294-000,Designers - Apparel,4/4/16 0:00,,False,A+,100,1,0,False,Micro-small,False,2/1/23 18:41,Search,200,1
1494,704,1000005272,Birchwood Builders LLC,3464 Washington Dr Ste 100,,Eagan,MN,55122,USA,6512955526,,https://www.houzz.com/professionals/general-contractors/birchwood-builders-llc-pfvwus-pf~755345345,10078-000,Home Builders,5/4/15 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,1
1495,704,1000006662,Urban Coutoure,304 central ave n,,Valley City,ND,58072,USA,7018405365,,https://local.times-online.com/valley-city-us-nd/urban-couture-701-840-7412,55093-000,Clothing - Retail,10/23/12 0:00,,False,NR,0,1,0,False,Micro-small,False,8/4/21 5:08,Search,200,1
1496,704,1000005139,Hopkins Illustration,981 11th Ave SW,,Forest Lake,MN,55025,USA,7632293975,,https://ne-np.facebook.com/permalink.php?story_fbid=422541491894245&id=213867622761634,30588-000,Screen Printing ,,9/13/18 0:00,False,NR,0,1,,False,Micro-small,False,9/14/21 4:03,Search,200,0
1497,704,1000006737,"Innovative Abstract & Title Company, LLC",602 Dakota Ave,,Wahpeton,ND,58075,USA,7016422500,,https://opencorporates.com/companies/us_nd/0000080544,61100-000,Real Estate Services,6/28/05 0:00,,False,NR,0,1,0,False,Micro-small,False,2/6/23 8:28,Search,200,1
1498,704,1000004473,"Whitefish Custom Builders, LLC",6207 Old Whiskey Rd,,Pequot Lakes,MN,56472,USA,2185434799,,https://www.whitefishcustombuilders.com/contact,10177-000,Construction & Remodeling Services,,,False,NR,0,1,0,False,Micro-small,False,1/27/23 9:08,Search,200,1
1499,704,1000005860,Darren Kimble Construction LLC,915 12th St NW,,Bemidji,MN,56601,USA,2187602752,,https://opencorporates.com/companies/us_mn/74138667-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,6/22/05 0:00,,False,A+,100,1,0,False,Micro-small,False,11/1/20 3:53,Search,200,1
1500,704,1000006080,A & K Collision and Repair,7661 Highway 56,,Kulm,ND,58456,USA,7016472084,,https://www.autobody-review.com/shop/i34540/a-k-collision-repair,60094-000,Auto Body Repair & Painting,10/31/13 0:00,,False,NR,0,1,0,False,Micro-small,False,1/2/23 8:49,Search,200,1
1501,704,1000004355,Winona Family Restaurant,1611 Service Drive,,Winona,MN,55987,USA,5074545104,,https://winonafamilyrestaurant.weebly.com/,50544-000,Restaurants,10/10/13 0:00,,False,NR,0,1,0,False,Micro-small,False,12/4/22 9:03,Search,200,1
1502,704,1000005565,The Big Lawn Theory LLC,610 Bear Ave N,,Saint Paul,MN,55127,USA,6513736743,,https://www.hirerush.com/profile/chris-k-6135,00157-000,Lawn Maintenance,3/1/16 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,1
1503,704,1000001575,"BNJ Plumbing, Inc.",PO Box 99,,Thief River Falls,MN,56701,USA,2186835429,,https://bnjplumbingheatinginc.ruud-contractor.com/contact-us,10003-000,Air Conditioning Contractors & Systems,2/5/03 0:00,,False,NR,0,1,0,False,Micro-small,False,7/8/22 12:27,Search,200,1
1504,704,1000005406,Paul Chiles Construction,1268 Mission Rd,,Cloquet,MN,55720,USA,7153790450,,https://livingnewdeal.org/us/mn/cloquet-mn/,10177-000,Construction & Remodeling Services,1/4/10 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,0
1505,704,1000004982,Beaudine Construction Inc,14188 SW Turtle Lake Rd,,Lake Park,MN,56554,USA,2185322590,,https://m.facebook.com/John-Beaudine-Construction-Company-Inc-348548685553566/,10177-000,Construction & Remodeling Services,12/10/91 0:00,,False,A+,100,1,0,False,Micro-small,False,2/18/21 4:05,Search,200,1
1506,704,1000004230,Tennessee Roadhouse,4820 Highway 29 S,,Alexandria,MN,56308,,3207637128,,https://www.echopress.com/business/tennessee-roadhouse-closes-owners-file-bankruptcy,50544-000,Restaurants,9/11/09 0:00,,False,NR,0,1,0,False,Micro-small,False,2/9/23 9:12,Search,200,1
1507,704,1000004804,Talamantes Grocery,131 N Broadway Ave,,Albert Lea,MN,56007,USA,5073732500,,https://m.facebook.com/people/Tienda-mexicana-talamantes/100039213974049/,50758-000,Grocery - Bulk Food Stores,6/27/13 0:00,,False,NR,0,1,0,False,Micro-small,False,2/5/23 8:42,Search,200,0
1508,704,1000002811,Cascade Drywall,11279 122nd St,,Milaca,MN,56353,USA,5096649052,,https://nwcascadedrywall.com/,10112-000,Plastering Contractors,,,False,NR,0,1,0,False,Micro-small,False,1/29/23 8:36,Search,200,1
1509,704,1000000228,Allied Bfi,2795 117th St E,,Inver Grove Heights,MN,55077,USA,6514378101,,https://www.yellowpages.com/inver-grove-heights-mn/allied-waste-service,80269-000,Electric Motors - Dealers & Repairing,1/1/92 0:00,,False,A+,100,20,0,False,Micro-small,False,10/16/21 4:13,Search,200,0
1510,704,1000005062,Brian Ellinghuysen LLC,58684 County Road 4,,Kellogg,MN,55945,USA,5075343704,,https://clustrmaps.com/a/3fuqum/,10177-000,Construction & Remodeling Services,12/21/09 0:00,,False,NR,0,1,0,False,Micro-small,False,12/20/22 8:57,Search,200,0
1511,704,1000001511,Moving Up Enterprise,1100 Village St SE,,New Prague,MN,56071,USA,9527583810,,https://www.hireahelper.com/movers/new-prague_mn/,60618-000,Nutritionists,,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,0
1512,704,1000002108,DC Fence and Repair,646 Summer St NE,,Minneapolis,MN,55413,USA,,,https://mnfencecontractor.com/fence-repair/,50252-000,Fence Contractors,6/20/16 0:00,,False,NR,0,1,0,False,Micro-small,False,2/16/22 10:06,Search,200,1
1513,704,1000001576,Bella's On Broadway,523 Broadway Street,,Alexandria,MN,56308,USA,3208460900,,https://www.menupix.com/minnesota/restaurants/183581/Bellas-on-Broadway-Alexandria-MN,50544-000,Restaurants,,,False,NR,0,1,0,False,Micro-small,False,8/19/21 4:22,Search,200,1
1514,704,1000003745,Hiawatha Valley Taxidermy,PO Box 80B,,Lake City,MN,55041,USA,6513452262,,https://www.showmelocal.com/mobile.aspx?bid=1133766,60859-000,Taxidermists,8/30/10 0:00,,False,A+,100,1,0,False,Micro-small,False,1/30/20 4:33,Search,200,1
1515,704,1000006622,Westside Auto Repair,1106 10th Dr SE Ste C,,Austin,MN,55912,USA,5074339396,,https://www.loc8nearme.com/indiana/austin/westside-auto-and-repairable/4386637/,60103-000,Auto Repair & Service,1/1/02 0:00,,False,A+,100,1,0,False,Micro-small,False,1/7/22 14:14,Search,200,1
1516,704,1000004743,Barry Jacobson Trucking,PO Box 687,,Albert Lea,MN,56007,USA,5073733684,,https://www.quicktransportsolutions.com/truckingcompany/minnesota/barry-jacobson-trucking-inc-usdot-177088.php,70640-000,Trucking,5/12/14 0:00,,False,NR,0,1,0,False,Micro-small,False,12/6/22 9:13,Search,200,1
1517,704,1000006771,"Blossoms and Bridal, Inc. ",701 W Hwy 212,,Montevideo,MN,56265,USA,7016409587,,https://www.blossomsdress.com/,50730-000,Wedding Supplies & Services,3/5/04 0:00,,False,A+,100,1,0,False,Micro-small,False,8/16/20 3:44,Search,200,1
1518,704,1000001447,PMG Advertising,314 Harbor Ln N,,Minneapolis,MN,55447,USA,7637463589,,https://www.pmg.com/company/locations,60016-000,Advertising - Newspaper,5/9/16 0:00,11/19/19 0:00,False,NR,0,1,0,False,Micro-small,False,11/21/22 8:39,Search,200,1
1519,704,1000000129,"Bob LeMieur Rolloffs, Refuse and Recycling, Inc.",14827 Pine Ave,,Little Falls,MN,56345,USA,3206329141,,https://www.boblemieurrolloffs.com/,10177-000,Construction & Remodeling Services,11/24/03 0:00,,False,NR,0,1,0,False,Micro-small,False,10/27/22 8:14,Search,200,1
1520,704,1000006589,"Evergreen Grove, LLC",PO Box 453,,Long Lake,MN,55356,USA,6127163583,,https://opencorporates.com/companies/us_mn/d6fb46b1-88d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,6/30/04 0:00,8/11/21 0:00,False,NR,0,1,0,False,Micro-small,False,7/8/22 12:29,Search,200,1
1521,704,1000005989,Minnehaha Courts,1901 Minnehaha Ave,,Minneapolis,MN,55404,USA,6123395590,,https://www.apartmentfinder.com/Minnesota/Minneapolis-Apartments/Minnehaha-Court-Apartments,60042-000,Apartments,1/1/88 0:00,,False,A+,100,1,0,False,Micro-small,False,1/25/20 4:32,Search,200,1
1522,704,1000000182,"Norvanta, LLC",705 18th Ave N,,Moorhead,MN,56560,USA,2184777368,,https://pr.business/norvanta-llc-moorhead-minnesota,60733-000,Real Estate Rental Service,,9/20/17 0:00,False,NR,0,1,,False,Micro-small,False,9/21/20 4:02,Search,200,1
1523,704,1000003560,Roseland Consulting LLC,904 Washington Street,,Anoka,MN,55303,USA,6128670137,,https://www.alignable.com/anoka-mn/roseland-consulting-llc-performance-excellence,60172-101,Compliance Consulting,1/26/15 0:00,,False,NR,0,1,0,False,Micro-small,False,12/27/22 8:49,Search,200,1
1524,704,1000006237,"Lindy&#39;s Plumbing, LLC",34382 County 38,,Benedict,MN,56436,USA,2182242274,,https://marketplace.apg-mn.com/places/view/7624/lindy_s_plumbing_and_heating_llc.html,10113-000,Plumbers,1/22/09 0:00,,False,NR,0,1,0,False,Micro-small,False,1/9/23 8:32,Search,200,1
1525,704,1000001538,Maynards Of Lake Lillian,661 Lakeview St,,Lake Lillian,MN,56253,USA,3206644450,,https://www.waze.com/live-map/directions/maynards-of-lake-lillian-661-lakeview-st-661?to=place.w.173736385.1737494926.89257,50322-000,Grocers - Retail,1/1/04 0:00,5/13/16 0:00,False,NR,0,4,,False,Micro-small,False,5/20/19 4:18,Search,200,0
1526,704,1000005302,"Bati Investments, LLC",124 Falcon Dr,,Mankato,MN,56001,USA,,,https://opencorporates.com/companies/us_mn/0fb0aaae-97d4-e011-a886-001ec94ffe7f,20085-200,Investment Management,4/6/11 0:00,4/16/18 0:00,False,NR,0,1,0,False,Micro-small,False,4/20/21 4:01,Search,200,1
1527,704,1000001624,Landscapes Design & Instlltn,6757 Country Lane SW,,Holmes City,MN,56341,USA,3208865476,,http://holmandolson.com/,00155-000,Landscape Contractors,,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,0
1528,704,1000005437,Schurman & Winters Law Firm PA,904 Lake Ave Ste 1,,Detroit Lakes,MN,56501,USA,2188472142,,https://www.lawyer.com/firm/schurman-winters-law-firm-pa.html,60075-000,Attorneys & Lawyers,11/23/10 0:00,,False,NR,0,1,0,False,Micro-small,False,2/19/20 4:40,Search,200,1
1529,704,1000001991,SG Sprinklers ,2550 Millard Ave,,Hastings,MN,55033,USA,6512807850,,https://www.dhcd.virginia.gov/sites/default/files/Docx/2021-code-development-cycle/residential-sprinklers-study-group/residential-sprinklers-sg-meeting-documents-032522.pdf,00155-104,Landscape & Yard Clean-Up,5/2/16 0:00,,False,NR,0,1,0,False,Micro-small,False,11/25/22 9:02,Search,200,0
1530,704,1000001600,Hollingsworth Sandblasting,21425 Train Bell Rd,,Merrifield,MN,56465,USA,2188298075,,https://www.yellowpages.com/merrifield-mn/mip/hollingsworth-sandblasting-2978432,10035-000,Contractors - General,1/1/85 0:00,5/17/16 0:00,False,NR,0,1,,False,Micro-small,False,7/24/20 4:10,Search,200,1
1531,704,1000005134,Roto Rooter Sewer & Drain Cleaning Service,5 22nd St SW,,Minot,ND,58701,USA,7018381661,,https://www.rotorooter.com/minotnd/,10114-000,Plumbing Drains & Sewer Cleaning,7/24/81 0:00,,False,B-,80,1,0,False,Micro-small,False,6/5/22 8:17,Search,200,1
1532,704,1000005527,Bolgrean Construction Inc,905 8th Ave SE,,Barnesville,MN,56514,USA,7013715029,,https://www.barnesvillemn.com/business/bolgreen-construction-2/,10177-000,Construction & Remodeling Services,5/9/00 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,1
1533,704,1000005031,Daniel Boyce Construction,13401 Maywood Ln,,Minnetonka,MN,55345,USA,9523814583,,https://www.homeyou.com/daniel-boyce-construction-minnetonka-mn,60253-000,Construction Management,2/16/99 0:00,,False,A+,100,1,0,False,Micro-small,False,1/20/22 9:52,Search,200,1
1534,704,1000002931,Gorder Farms,2557 180th St,,Canby,MN,56220,USA,5072237578,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1476562,00128-000,Farms,,,False,NR,0,1,0,False,Micro-small,False,1/29/23 8:36,Search,200,0
1535,704,1000004985,Michael Kors ,3925 Eagan Outlets Pkwy Ste 860,,Eagan,MN,55122,USA,6513611091,,https://locations.michaelkors.com/us/mn/eagan/3925-eagan-outlets-parkway.html,10148-100,Retail Stores,,,False,A+,100,,0,False,Micro-small,False,6/30/21 5:47,Search,200,1
1536,704,1000004747,E K Ristow Construction,12629 Tiffany CT,,Burnsville,MN,55337,USA,6123277880,,https://www.houzz.com/professionals/kitchen-and-bath-remodelers/e-k-ristow-construction-pfvwus-pf~883196437,10177-000,Construction & Remodeling Services,1/1/01 0:00,,False,NR,0,2,0,False,Micro-small,False,1/27/23 9:09,Search,200,1
1537,704,1000005569,"Chip&#39;s A/C, Refrigeration, and Appliance, LLC",33674 Xenon Dr NW,,Princeton,MN,55371,USA,7633895216,,https://www.superpages.com/bp/princeton-mn/chips-air-conditioning-refrigeration-L2171694771.htm,60321-000,Electric Equipment - Service & Repair,9/5/12 0:00,,False,A+,100,1,0,False,Micro-small,False,7/8/22 12:29,Search,200,1
1538,704,1000005659,Gordmans,800 Southdale Ctr,,Bloomington,MN,55435,USA,9524881899,,https://www.kare11.com/article/money/business/gordmans-to-close-5-mn-locations/89-428459529,55093-000,Clothing - Retail,9/22/16 0:00,1/8/20 0:00,False,NR,0,1,0,False,Micro-small,False,1/9/23 8:32,Search,200,0
1539,704,1000004958,"Arnold&#39;s Construction of Albert Lea, LLC",1309 Abbott St,,Albert Lea,MN,56007,USA,5073831345,,https://m.facebook.com/profile.php?id=100054579033958,10177-000,Construction & Remodeling Services,7/2/09 0:00,,False,NR,0,1,0,False,Micro-small,False,2/7/23 9:00,Search,200,1
1540,704,1000001422,Feminist Eclectic Martial Arts,3743 Cedar Ave S,,Minneapolis,MN,55407,USA,6127297233,,https://www.femamartialarts.org/,60037-000,Amusement Parks & Places,1/1/98 0:00,5/11/16 0:00,False,NR,0,1,,False,Micro-small,False,5/13/19 4:10,Search,200,1
1541,704,1000005784,John Danielson Construction,1630 98th St Ne,,Kandiyohi,MN,56251,USA,3203826674,,https://www.finduslocal.com/general-contractors/minnesota/kandiyohi/john-danielson-construction_1630-98th-st-ne/,10035-000,Contractors - General,11/25/97 0:00,,False,A+,100,2,0,False,Micro-small,False,8/7/20 4:03,Search,200,1
1542,704,1000000160,Eye of the Tiger Defense LLC,PO Box 617,,Greenwood,MN,55331,USA,9522394242,,https://www.facebook.com/eyeofthetigerdefense/,60791-000,Self Defense,8/14/15 0:00,,False,NR,0,1,0,False,Micro-small,False,2/2/23 8:52,Search,200,1
1543,704,1000006119,Demcom Disposal Service Inc,11475 10th St NE,,Hanover,MN,55341,USA,7634972100,,https://dem-con.com/,70592-000,Rubbish & Garbage Removal,,,False,NR,0,5,0,False,Micro-small,False,1/24/23 8:58,Search,200,1
1544,704,1000003808,GTP Fabco ,124 Whitten Street,,Winona,MN,55987,,5072057151,,https://www.alignable.com/winona-mn/gtp-fabco,50191-100,Countertop - Fabrication,,,False,NR,0,1,0,False,Micro-small,False,2/9/23 9:12,Search,200,1
1545,704,1000006361,American Mattress,1660 Madison Ave,,Mankato,MN,56001,USA,5077206789,,https://www.furniture.com/stores/minnesota/mankato/americas-mattress,50419-000,Mattresses,7/5/05 0:00,,False,A+,100,1,0,False,Micro-small,False,2/16/22 10:06,Search,200,1
1546,704,1000005802,Danielson Construction of Willmar LLC,1630 98th St NE,,Kandiyohi,MN,56251,USA,3203826674,,https://opencorporates.com/companies/us_mn/3ccb1c52-b5d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,11/25/97 0:00,,False,NR,0,1,0,False,Micro-small,False,12/30/22 8:56,Search,200,1
1547,704,1000006480,Equity Home Builders Llc,4225 38th St S,Ste 101,Fargo,ND,58104,USA,7013643700,,https://equityhomebuilders.com/,10078-000,Home Builders,11/13/09 0:00,,False,NR,0,1,0,False,Micro-small,False,1/6/23 9:13,Search,200,1
1548,704,1000001832,Broadway Tony's,221 Broadway Ave,,Gilbert,MN,55741,USA,2187491352,,https://restaurantguru.com/Broadway-Tonys-Gilbert-Minnesota,50421-000,Meat - Retail,8/3/05 0:00,,False,NR,0,1,0,False,Micro-small,False,9/18/19 8:08,Search,200,1
1549,704,1000005051,Brasel Construction Inc,13033 Ridgedale Dr Ste 179,,Hopkins,MN,55305,USA,6514857692,,https://homeflock.com/dir-contractors/General+Contractors/Hopkins+MN,10177-000,Construction & Remodeling Services,7/14/95 0:00,,False,A+,100,1,0,False,Micro-small,False,4/16/22 8:14,Search,200,0
1550,704,1000004700,Hagemeister Lawn Care,PO Box 5036,,Saint Cloud,MN,56302,USA,3204209136,,http://www.hdlandscapes.com/,00155-000,Landscape Contractors,1/1/05 0:00,5/30/18 0:00,False,NR,0,5,,False,Micro-small,False,6/1/21 4:03,Search,200,1
1551,704,1000005563,Iceman Industries Inc,495 W Maryland,,Saint Paul,MN,55117,USA,6514889661,,https://www.facebook.com/IcemanIndustries/,70605-000,Snow Removal Service,9/5/97 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:46,Search,200,1
1552,704,1000001570,Wing Financial Service,120 S Main St,,Stanley,ND,58784,USA,7016282063,,https://www.facebook.com/people/Wing-Financial-Services/100070584235168/,20067-000,Stock & Bond Brokers,1/1/07 0:00,,False,NR,0,2,0,False,Micro-small,False,1/31/23 8:46,Search,200,1
1553,704,1000000151,Brustuen Construction Llc,280 180th Ave NW,,Holloway,MN,56249,USA,3202970736,,https://www.yellowpages.com/holloway-mn/mip/brustuen-construction-16205361,30760-000,Woodworking,1/1/07 0:00,,False,NR,0,1,0,False,Micro-small,False,10/30/22 8:34,Search,200,1
1554,704,1000002798,Carl Piehl Real Estate Conslnt,14913 Sharon Ln,,Burnsville,MN,55306,USA,9528926040,,https://real-estate.bz/company-uptown-landing-in-burnsville-mn-157215,60729-000,Real Estate,,10/24/19 0:00,False,NR,0,1,,False,Micro-small,False,10/25/19 4:28,Search,200,0
1555,704,1000006642,In Harmony Dental Care,5270 W 84th St Ste 360,,Minneapolis,MN,55437,USA,9528350666,,https://www.inharmonydentalcare.com/,60289-000,Dentists,1/1/84 0:00,,False,A+,100,4,0,False,Micro-small,False,11/2/21 3:51,Search,200,1
1556,704,1000001280,Dyna-Mike&#39;s Automotive,308 Howe St N,,Clarissa,MN,56440,USA,2187562145,,https://repairpal.com/auto-repair-near-me/auto-repair-in-clarissa-minnesota/dyna-mikes-automotive,60103-000,Auto Repair & Service,1/1/99 0:00,,False,NR,0,3,0,False,Micro-small,False,11/30/22 9:27,Search,200,1
1557,704,1000005617,Bowlero Lakeville,11129 162nd St W,,Lakeville,MN,55044,USA,9524352695,,https://www.bowlero.com/location/bowlero-lakeville/menu,60156-000,Bowling,1/1/08 0:00,,False,NR,0,33,0,False,Micro-small,False,2/7/23 9:00,Search,200,1
1558,704,1000005605,Wolff Trucking,2366 E 270th St,,New Prague,MN,56071,USA,9528888692,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=628963,70640-000,Trucking,1/1/01 0:00,,False,NR,0,1,0,False,Micro-small,False,12/26/22 8:45,Search,200,0
1559,704,1000006375,Donald Christopher Designs LLC,809 Moonlight Pl,,Saint Paul,MN,55125,USA,6514923431,,https://www.houzz.com/professionals/general-contractors/donald-christopher-designs-llc-pfvwus-pf~599105054,10035-000,Contractors - General,5/19/15 0:00,,False,A+,100,1,0,False,Micro-small,False,10/31/20 3:54,Search,200,1
1560,704,1000002819,City Sprint Courier,5555 W 78th St Ste D,,Edina,MN,55439,USA,9529432453,,http://www.citysprint.com/,70000-000,Couriers,,,False,A+,99.12,1,0,False,Micro-small,False,3/6/20 4:08,Search,200,1
1561,704,1000001701,"Clinton Crop Protection, inc.",423 Main St,,Clinton,MN,56225,USA,3203255250,,https://mnbump.com/directory/clinton-crop-protection/,20080-000,Insurance Services,5/31/94 0:00,,False,A+,100,1,0,False,Micro-small,False,1/31/23 16:56,Search,200,1
1562,704,1000002794,C & G Telephone Sales Inc,611 Watkins St,,Mora,MN,55051,USA,3206792581,,https://www.verizon.com/stores/details/minnesota/mora/tcc-mora-a00000283044/,60323-000,Electronic Equipment & Suppliers - Service & Repair,7/13/16 0:00,,False,NR,0,1,0,False,Micro-small,False,5/28/21 4:18,Search,200,0
1563,704,1000006772,Balanced Body Massage ,4913 Shelburne st apt 9,,Bismarck,ND,58503,USA,7012140204,,https://www.massagebook.com/biz/IndigoBodyBalancing,60543-000,Massage Therapists,4/22/10 0:00,,False,NR,0,1,0,False,Micro-small,False,11/5/19 4:31,Search,200,1
1564,704,1000001379,Residential Pest Solutions LLC,16564 Farrago Trl,,Farmington,MN,55024,USA,6124831499,,https://guardian-online.com/contact-us/farmington/,60650-000,Pest Control Services,7/13/15 0:00,7/28/21 0:00,False,NR,0,1,0,False,Micro-small,False,3/8/22 9:29,Search,200,0
1565,704,1000003046,Timothy House,621 Trott Ave SW,,Willmar,MN,56201,USA,3202623229,,https://getconnected.unitedwayhelps.org/agency/detail/?agency_id=21015,60732-000,Property Management,1/1/08 0:00,,False,NR,0,1,0,False,Micro-small,False,12/4/22 9:03,Search,200,0
1566,704,1000002543,PGA Tour Superstore,12380 Wayzata Blvd,,Hopkins,MN,55305,USA,7634895410,,https://www.pgatoursuperstore.com/stores/minnetonka-minnesota/1205.html,50318-000,Golf Equipment & Supplies - Retail,4/7/16 0:00,,False,A+,97,1,0,False,Micro-small,False,10/5/21 3:59,Search,200,1
1567,704,1000005935,"Cliffside Construction, LLC",4311 County 3,,Brownsville,MN,55919,USA,6087692864,,https://start.cortera.com/company/research/k3p1pzj7n/cliffside-construction-llc/,10177-000,Construction & Remodeling Services,5/17/06 0:00,,False,A+,100,1,0,False,Micro-small,False,4/3/21 4:02,Search,200,1
1568,704,1000004986,A Better Outlook LLC,8810 Highway 284,,Waconia,MN,55387,USA,6127204404,,https://www.facebook.com/people/A-Better-Outlook-LLC-Construction-and-Carpentry/100054262460306/,10177-000,Construction & Remodeling Services,12/31/13 0:00,,False,NR,0,1,0,False,Micro-small,False,5/18/22 20:28,Search,200,1
1569,704,1000003001,MN Family Law,1457 Clippership Ct,,Saint Paul,MN,55125,USA,9525440949,,https://www.justia.com/lawyers/family-law/minnesota/saint-paul,60075-000,Attorneys & Lawyers,1/1/07 0:00,,False,A+,100,2,0,False,Micro-small,False,2/2/23 8:53,Search,200,1
