,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
269,704.0,96100224,St Agnes Baking Co,644 Olive St,,Saint Paul,MN,55130.0,USA,6512907633.0,,http://www.saintagnesbaking.com,80055-000,Bakers - Wholesale,1/1/1996 0:00,,False,NR,0.0,35.0,0.0,False,Small,False,12/14/2021 4:09,BBB,200
270,704.0,96359365,Carousel Craft Shows,10380 National St NE,,Circle Pines,MN,55014.0,USA,6512499772.0,ron@ccshows.com,http://www.ccshows.com,60893-000,"Trade Shows, Expositions & Fairs",4/24/1990 0:00,,False,A+,100.0,,,False,Micro-small,False,8/15/2020 3:55,BBB,200
271,704.0,96354571,Trust Marketing Solutions Inc,15767 Fairoaks Ave N,,Hugo,MN,55038.0,USA,6513487356.0,anelson@trustmarketingsolutions.com,http://www.trustmarketingsolutions.com,60538-000,Marketing Consultants,12/19/2001 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,5/15/2022 8:13,BBB,200
272,704.0,96072671,Northern States Power St. Paul Credit Union,825 Rice St,,Saint Paul,MN,55117.0,USA,6512287668.0,office@mynspcu.org,https://www.mynspcu.org,20009-000,Credit Unions,2/22/1933 0:00,,True,A+,100.0,6.0,,False,Small,False,5/20/2022 8:11,BBB,200
273,704.0,96342204,"NTC Homes, Inc.",8675 County Road 43,,Chaska,MN,55318.0,USA,6126855580.0,klingelhutz3@msn.com,http://www.ntchomesinc.com,10078-000,Home Builders,1/1/1993 0:00,,True,A+,100.0,5.0,,False,Micro-small,False,1/8/2022 9:19,BBB,200
274,704.0,96559341,"Rocket Crane Service, Inc.",8401 54th Avenue N,,New Hope,MN,55428.0,USA,6125299686.0,,http://rocketcrane.com,10036-000,Crane Service,2/12/2015 0:00,,False,NR,0.0,1.0,0.0,False,Small,False,3/6/2022 9:22,BBB,200
275,704.0,96562962,"Quad City Contracting, LLC",PO Box 462,,Waite Park,MN,56387.0,USA,3203338135.0,quadcityseamless@gmail.com,http://www.quadcitycontracting.net,10126-000,Roofing Contractors,3/21/2011 0:00,,True,A+,100.0,1.0,,False,Small,False,7/15/2022 8:34,BBB,200
276,704.0,1000043267,Fieldstone Kennels,13151 185th St,,Milaca,MN,56353.0,USA,3202502143.0,Fieldstonekennels@frontier.com,http://www.fieldstonekennels.com/,05195-000,Dog Breeders,6/11/2013 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/11/2021 4:05,BBB,200
277,704.0,1000047806,Vittorio Contracting LLC,5483 FISH LAKE DAM RD,,Duluth,MN,55803.0,USA,2189405426.0,,http://vittoriocontracting.com/,10050-000,Excavating Contractors,4/27/2020 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,9/22/2022 8:56,BBB,200
278,704.0,1000005791,Old Log Theatre,5185 Meadville St,,Greenwood,MN,55331.0,USA,9524745951.0,greg.frankenfield@oldlog.com,http://www.oldlog.com/,60874-000,Theaters,7/31/1979 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,12/17/2019 4:18,BBB,200
279,704.0,1000027252,Gabriel Roofing LLC,1350 127th Ln NE,,Blaine,MN,55434.0,USA,6128873109.0,isaacfl@gabrielroofingllc.com,https://gabrielcommercialroofing.com/,10126-200,Commercial Roofing,8/20/2018 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/13/2022 9:03,BBB,200
280,704.0,96564389,Lorrie Nantt - RE/MAX Integrity Realty,669 12th St W,,Dickinson,ND,58601.0,USA,7012604278.0,lnantt@remax.net,http://www.remax.com/realestateagentoffice/dickinson-nd-58601-lorrienantt-id28086401.html,61100-000,Real Estate Services,4/29/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/29/2021 3:59,BBB,200
281,704.0,96098124,Ann Mc Gilvray & Co.,10301 Bren Rd W # 378,,Hopkins,MN,55343.0,USA,9529327153.0,info@annemcgilvray.com,http://www.annemcgilvray.com,50310-000,Gift Shops,7/30/2008 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,4/16/2022 8:13,BBB,200
282,704.0,36000654,Dok Holiday Resort,3529 State Highway 84 NE,,Longville,MN,56655.0,USA,2183632473.0,dokholidayrst@netins.net,http://www.dokholidayresort.net,60752-000,Resorts,12/1/2004 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,10/28/2021 4:09,BBB,200
283,704.0,96022673,"MTEC Electric, Inc.",3707 50th Ave N,,Minneapolis,MN,55429.0,USA,7635371570.0,Info@MtecElectric.com,http://www.mtecelectric.com,60337-000,Engineers - Electrical,7/28/1999 0:00,,False,A+,100.0,30.0,,False,Micro-small,False,7/2/2020 4:06,BBB,200
284,704.0,96566918,"Accounting Solutions, Inc.",1419 2nd Ave SW,,Minot,ND,58701.0,USA,7018370348.0,,http://www.accountingsolutionsnd.com/,60005-000,Accountants,7/1/2013 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/13/2022 8:18,BBB,200
285,704.0,24000129,Range Water Conditioning,1520 NW 3rd Ave,,Grand Rapids,MN,55744.0,USA,2183271144.0,water@rangewater.com,http://www.rangewater.com,50722-000,Water Softening & Conditioning Equipment Service & Supplies,1/1/1969 0:00,,True,A+,100.0,11.0,,False,Small,False,6/3/2022 9:01,BBB,200
286,704.0,96353480,"Midwest Security, LLC",4711 Clark Ave,,Saint Paul,MN,55110.0,USA,6512003937.0,midwestsecuritymn@gmail.com,http://www.monitronics.com,60788-000,Security Control Equipment & System Monitors,8/4/2011 0:00,,False,A+,100.0,2.0,0.0,False,Small,False,10/29/2021 3:56,BBB,200
287,704.0,1000041696,"SnapAir Heating, Cooling, and Plumbing",24440 MN Highway 15,,Dassel,MN,55325.0,,3202751246.0,office@gosnapair.com,https://snapairservice.com/,10182-000,Heating & Air Conditioning,2/7/2020 0:00,,False,A+,97.52,1.0,,False,Micro-small,False,2/9/2023 9:12,BBB,200
288,704.0,23001442,"Cozy Homes, LLC",14315 Prairie Rd NW,,Andover,MN,55304.0,USA,6128030775.0,cozyhomesllc@yahoo.com,http://www.cozyhomes.com,10078-000,Home Builders,1/1/1983 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,8/12/2022 8:32,BBB,200
289,704.0,96020387,"Isanti Auto Parts, Inc.",38459 Highway 65 NE,,Stanchfield,MN,55080.0,USA,7636890390.0,isantistanchfiel@aol.com,http://www.isantiautoparts.com,80041-000,Auto Parts & Supplies - Used & Rebuilt,5/6/1999 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,2/8/2022 9:23,BBB,200
290,704.0,96003011,Grand Ely Lodge Resort & Conference Center,400 N Pioneer Rd,,Ely,MN,55731.0,USA,2183656565.0,denise@grandelylodge.com,http://www.grandelylodge.com,60752-000,Resorts,1/1/1988 0:00,,False,A+,100.0,60.0,,False,Small,False,10/27/2022 8:13,BBB,200
291,704.0,1000012423,Minnesota MicroNet,3432 Denmark Ave Ste 530,,Eagan,MN,55123.0,USA,6516818018.0,,http://www.mnmicro.net,60473-100,Internet Access Provider,6/6/1994 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,7/3/2020 4:13,BBB,200
292,704.0,96269071,Business Specialties CPA's,3001A 32nd Ave S Ste 5A,,Grand Forks,ND,58201.0,USA,7017722491.0,dona@donacpa.com,http://www.donacpa.com,60005-000,Accountants,1/1/2004 0:00,,False,NR,0.0,7.0,,False,Micro-small,False,6/22/2022 11:34,BBB,200
293,704.0,23001850,Creative Publishing International,400 1st Ave N,Ste 300,Minneapolis,MN,55401.0,USA,6123448100.0,sales@creativepub.com,http://www.quartoknows.com/Creative-Publishing-international,30543-000,Publishers - Book,3/26/1997 0:00,,False,A+,100.0,1.0,,False,Small,False,7/26/2022 8:43,BBB,200
294,704.0,1000051080,Stable Feed LLC,302 5th St SE,,Kasson,MN,55944.0,USA,5074872323.0,sales@stablefeed.com,https://stablefeed.com/,80289-000,Feed Concentrates & Supplements,10/15/2020 0:00,,False,A,95.41,1.0,,False,Micro-small,False,12/14/2022 9:36,BBB,200
295,704.0,96342067,"Thomsen Homes, LLC",3280 Veterans Blvd S,Ste 120,Fargo,ND,58104.0,USA,7014783000.0,stephen@blupeakgroup.com,http://www.thomsenhomesllc.com,10078-000,Home Builders,7/24/2006 0:00,,False,A,94.0,35.0,,False,Micro-small,False,1/30/2023 8:33,BBB,200
296,704.0,96384056,"Star Security, Inc",1001 Johnson Pkwy Ste B8,,Saint Paul,MN,55106.0,USA,6513985752.0,,http://www.thestarsecurity.com,60789-000,Security Guard & Patrol Service,1/1/2009 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,10/30/2021 4:02,BBB,200
297,704.0,44003385,Total Electric,11967 Eldorado St NE,,Minneapolis,MN,55449.0,USA,7637868484.0,service@total-electric.com,http://www.total-electric.com,10049-000,Electricians,1/1/1984 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,10/13/2022 8:22,BBB,200
298,704.0,96048254,"D. Baker &  J.L. Borgstrom-Durst Accounting, LLC",105 W Main St,,Kasson,MN,55944.0,USA,5076347606.0,taxxx@kmtel.com,http://kassontax.com/,60005-000,Accountants,1/1/1984 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,11/22/2022 8:45,BBB,200
299,704.0,96271227,Jeld-wen Millwork Distribution,1358 38th St N,,Fargo,ND,58102.0,USA,7012825700.0,,http://Jeld-Wen.com,30401-000,Millwork,1/1/2000 0:00,4/28/2016 0:00,False,NR,0.0,20.0,,False,Micro-small,False,4/29/2019 4:00,BBB,200
300,704.0,1000010340,"Big Watt, LLC",3745 Nicollet Ave,,Minneapolis,MN,55409.0,USA,6123542897.0,calebgarn@gmail.com,https://bigwattcoffee.com/,80084-000,Beverages,8/5/2014 0:00,,False,C+,77.0,1.0,0.0,False,Micro-small,False,5/18/2022 8:56,BBB,200
301,704.0,96110381,Trillium Development Inc,2 2nd Ave S Ste 130,,Sauk Rapids,MN,56379.0,USA,3202673544.0,,http://www.trilliumdev.com,30707-000,Towers,1/1/2000 0:00,,False,NR,0.0,12.0,0.0,False,Micro-small,False,10/9/2022 8:04,BBB,200
302,704.0,1000006183,CLICK Talent,120 1st Ave N,ste 300,Minneapolis,MN,55401.0,USA,6122355030.0,mary@clicktalent.net,http://www.clicktalent.net,60981-000,Job Listing & Advisory Services,4/1/2010 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,2/8/2023 9:28,BBB,200
303,704.0,96127433,PASE Group-Massman,1060 Lone Oak Rd Ste 130,,Eagan,MN,55121.0,USA,9527461091.0,info@pasegroup.com,http://www.pasegroup.com,30443-000,Packaging Machinery,9/2/2003 0:00,,False,A+,100.0,15.0,0.0,False,Small,False,8/18/2022 8:20,BBB,200
304,704.0,96293433,WAVS Inc,85 S Old Crystal Bay Rd,,Orono,MN,55356.0,USA,9524499287.0,,http://www.wavsinc.com,85314-000,Contractor - Low Voltage Systems,9/13/2010 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/17/2022 9:21,BBB,200
305,704.0,1000056349,Legacy Heating and Air,11693 St Andrews Cir NE,,Minneapolis,MN,55449.0,USA,6517756791.0,twett11@gmail.com,https://www.legacyheatingandairmn.com/,10182-000,Heating & Air Conditioning,4/1/2022 0:00,,False,A-,91.86,1.0,,False,Micro-small,False,12/29/2022 9:05,BBB,200
306,704.0,96301117,B&K Five Star Properties LLC.,1950 Rishworth Ln,,White Bear Lake,MN,55110.0,USA,6517756930.0,bkfivestarproperties@live.com,https://www.live.com/,00155-000,Landscape Contractors,6/22/2009 0:00,12/15/2015 0:00,False,NR,0.0,2.0,,False,Micro-small,False,12/17/2018 4:00,Email,200
307,704.0,8001735,General Security Service Corp,112 University Dr N # 375,,Fargo,ND,58102.0,USA,7012373252.0,,http://www.gssc.net,60789-000,Security Guard & Patrol Service,9/1/1946 0:00,,False,A+,100.0,50.0,,False,Medium,False,10/26/2021 3:58,BBB,200
308,704.0,1000008247,El Rancho,1419 E College Dr,,Marshall,MN,56258.0,USA,5074013383.0,yuryleon0489@gmail.com,https://www.facebook.com/elranchomn/,50544-000,Restaurants,8/8/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/2/2020 4:12,BBB,200
309,704.0,96113637,"11-11 Landscaping, LLC",420 Hope Ave W,,Nelson,MN,56355.0,USA,3207667070.0,intheflesh9981@yahoo.com,https://11-11-landscaping-llc.business.site/,00155-100,Erosion Control,11/12/2008 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,11/10/2022 9:22,BBB,200
310,704.0,1000014859,Float Foundation,4302 Bryant Ave S,,Minneapolis,MN,55409.0,USA,6125475757.0,info@floatfoundation.net,https://www.floatfoundation.net/,60432-000,Health Resorts,10/15/2015 0:00,9/14/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/11/2022 8:14,Email,200
311,704.0,96345464,Nine Mile Creek Senior Living,2301 Village Ln,,Bloomington,MN,55431.0,USA,9528880731.0,sritter4@fairview.org,http://www.ninemilesenior.com,85296-200,Senior Housing/Living,4/1/2010 0:00,,False,A+,100.0,41.0,,False,Small,False,9/16/2021 4:15,BBB,200
312,704.0,96007140,Plaza Morena Restaurant,160 26th St NE,,Owatonna,MN,55060.0,USA,5074460844.0,joseherrera@msn.com,http://www.plazamorena.com,50544-000,Restaurants,1/1/2003 0:00,,False,A+,100.0,13.0,,False,Small,False,6/3/2022 9:01,BBB,200
313,704.0,96351395,About Tree Care,4749 Narvik Dr,,Eagan,MN,55122.0,USA,6514529351.0,abt.tree@quest.com,https://www.quest.com/,00219-000,Tree Service,1/1/2001 0:00,5/25/2021 0:00,False,NR,0.0,1.0,,False,Micro-small,False,4/7/2022 9:01,Email,200
314,704.0,96101144,"Museum Services, Inc.",2921 Como Ave SE,,Minneapolis,MN,55414.0,USA,6123322386.0,museumservices@visi.com,https://museumservices.org/,60060-000,"Art Galleries, Dealers & Consultants",11/6/1989 0:00,,False,A+,100.0,2.0,,False,Small,False,10/19/2022 8:27,BBB,200
315,704.0,1000005292,Hakala Construction,2860 Deer Forest Rd,,Makinen,MN,55763.0,USA,2186382861.0,Shakala@frontier.com,https://www.frontier.com/,10035-000,Contractors - General,1/1/2000 0:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,8/22/2020 4:00,Email,200
316,704.0,96217089,"Corporate Casuals,LLC.",24642 County Rd 15 ,,Winona,MN,55987.0,USA,5074587631.0,jc@corpcasuals.com,http://www.corpcasuals.com,60771-300,Promotional Products,4/27/2001 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/15/2022 8:41,BBB,200
317,704.0,96045272,Behr Drafting & Design Inc,3496 W 220th St,,Jordan,MN,55352.0,USA,9527467702.0,mikeb@behrdraftinganddesign.com,http://www.behrdraftinganddesign.com,60305-000,Drafting Services,1/1/2004 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,5/3/2022 8:15,BBB,200
318,704.0,1000018408,"Upright Contracting, LLC",11940 Lake Ln Trlr 49,,Lindstrom,MN,55045.0,USA,6517885363.0,uprightcarpentry@frontier.com,https://uprightcontractingllc.com/,10177-200,Remodeling Services,5/3/2018 0:00,,False,A+,99.72,1.0,0.0,False,Micro-small,False,3/23/2022 8:49,BBB,200
319,704.0,96198565,Shakopee Dakota Convenience,14160 Wilds Path NW,,Prior Lake,MN,55372.0,USA,9522332992.0,,http://www.sdcstores.com,50567-000,Service Stations - Gasoline & Oil,1/1/2008 0:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,8/11/2022 18:47,BBB,200
320,704.0,96505252,RealtyConnect,3169 Fernbrook Lane North,,Plymouth,MN,55447.0,USA,7634473151.0,sales@realtyconnectmn.com,http://realtyconnect.weebly.com/,60729-102,Real Estate Agents,10/26/2010 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,6/22/2022 11:34,BBB,200
321,704.0,1000005677,Hepp Risk Consultants,6442 Margarets Ln,,Edina,MN,55439.0,USA,6125084088.0,brad@heppriskconsultants.com,http://www.donorinsuranceadvisors.com,20080-000,Insurance Services,12/13/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/5/2023 9:23,BBB,200
322,704.0,96131566,General Label Inc,675 Rhode Island Ave S,,Minneapolis,MN,55426.0,USA,7635411851.0,,http://www.general-label.com,60483-000,Labeling,1/1/1984 0:00,,False,A+,100.0,35.0,0.0,False,Small,False,7/13/2022 9:34,BBB,200
323,704.0,96027973,Moffat Workforce,944 Inwood Ave N,,Oakdale,MN,55128.0,USA,6513510605.0,sarad@mpstechnical.com,http://mpstechnical.com/,60326-000,Employment Agencies,1/1/1993 0:00,,False,A+,100.0,420.0,,False,Micro-small,False,6/14/2022 8:19,BBB,200
324,704.0,96383291,Budget Blinds of Plymouth,10210 96th Pl N,,Maple Grove,MN,55369.0,USA,7635671897.0,,http://www.budgetblinds.com/plymouth/,50705-100,Blinds,1/1/2012 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,5/24/2022 8:16,BBB,200
325,704.0,96567341,"Pro It, LLC",4960 141st Ave NW,,Williston,ND,58801.0,USA,8887764828.0,INFO@PROITNERDS.COM,https://proitnerds.com/,85272-000,Information Technology Services,12/23/2013 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,7/13/2021 4:14,BBB,200
326,704.0,96132168,Hiawatha Inc,4450 W 78th Street Cir,,Minneapolis,MN,55435.0,USA,9528356850.0,,http://www.activarcpg.com,50110-000,Building Materials,1/1/1984 0:00,,False,A+,100.0,40.0,,False,Small,False,7/8/2022 12:24,BBB,200
327,704.0,96505447,Odyssey Battery,2366 Bernville Rd,,Reading,PA,19605.0,USA,6102081991.0,dave.mcmullen@enersys.com,http://www.odysseybattery.com,80072-000,Battery Supplies,,,False,A+,100.0,10000.0,0.0,False,Giant,False,8/3/2022 8:42,BBB,200
328,704.0,1000060716,Roto-Rooter Plumbing & Water Cleanup,1629 Hennepin Ave,STE 300G,Minneapolis,MN,55403.0,USA,6127889029.0,,https://www.rotorooter.com/minneapolis/,10114-000,Plumbing Drains & Sewer Cleaning,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/28/2022 8:24,BBB,200
329,704.0,1000012710,"Stinar HG, Inc.",3255 Sibley Memorial Hwy,,Eagan,MN,55121.0,USA,6514545112.0,skrisnik@stinar.com,http://www.stinar.com,80021-000,Airport Equipment & Supplies,1/1/1946 0:00,,False,A+,100.0,23.0,0.0,False,Micro-small,False,6/11/2022 8:14,BBB,200
330,704.0,96010376,Today's Window Fashions,13416 Hanson Blvd NW,,Andover,MN,55304.0,USA,7632055780.0,mnsales@todaysblinds.com,http://www.twfmn.com,50705-100,Blinds,1/1/2003 0:00,,False,A+,100.0,1.0,,False,Small,False,6/14/2022 8:19,BBB,200
331,704.0,96153377,Parcel Recovery,24205 Black Walnut Dr,,Lakeville,MN,55044.0,USA,9524690588.0,info@parcelrecovery.com,http://www.parcelrecovery.com,60531-000,Mailing Services,6/18/1999 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,10/21/2022 8:06,BBB,200
332,704.0,96043471,West Central Sanitation Inc,4089 Abbott Dr,,Willmar,MN,56201.0,USA,8002467630.0,patrickgoebel@wcsanitation.com,http://www.wcsanitation.com,70592-000,Rubbish & Garbage Removal,11/1/1979 0:00,,False,A+,100.0,50.0,,False,Small,False,8/13/2022 8:18,BBB,200
333,704.0,96165267,Dakota Laser & Mfg,3130 US 2,,Arvilla,ND,58214.0,USA,7013432024.0,,http://www.dakotalasermfg.com,30604-100,Contractors - Sheet Metal,1/1/2005 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,12/25/2020 3:51,BBB,200
334,704.0,1000009198,Princeton Meats,518 1st St,,Princeton,MN,55371.0,USA,7633895023.0,princetonmeats@gmail.com,http://princetonmeats.doodlekit.com/,30068-000,Butchering,6/13/2013 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/13/2019 8:27,BBB,200
335,704.0,96004403,Advanced Automotive Care Inc,3980 Stark Dr NW,,Saint Francis,MN,55070.0,USA,7637538282.0,info@advancedautomotivecare.net,http://www.advancedautomotivecare.net,60103-000,Auto Repair & Service,12/31/1997 0:00,,False,A+,100.0,8.0,,False,Small,False,9/22/2022 8:56,BBB,200
336,704.0,1000008248,Oasis Chiropractic PA,7424 E Point Douglas Rd S,,Cottage Grove,MN,55016.0,USA,6514585565.0,oasischiro@mail2world.com,http://cottagegrovechiro.com/,80001-000,Abrasives,12/16/2002 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/24/2023 8:58,BBB,200
337,704.0,1000023861,"Belt, Inc",2746 Hoffman Dr NW,,Owatonna,MN,55060.0,USA,5074512254.0,Molly1385LTS@yahoo.com,http://www.lototumbler.com/index.html,50341-000,Hobby & Model Construction Supplies - Retail,12/27/1989 0:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,3/8/2022 9:29,BBB,200
338,704.0,96001817,"Liberty National Mortgage, Inc.",438 Hayward Ave N,,Oakdale,MN,55128.0,USA,6517312200.0,ScottL@libnatmort.com,http://www.libertynationalmortgage.com,20053-000,Mortgage Brokers,7/1/2001 0:00,4/28/2016 0:00,False,NR,0.0,18.0,,False,Micro-small,False,4/29/2019 4:00,BBB,200
339,704.0,96002038,"Hartigan Concrete & Masonry, Inc.",19661 Dakota Ave,,Prior Lake,MN,55372.0,USA,9524575075.0,chartigan@integra.net,http://www.hartiganconcrete.com,10032-000,Concrete Contractors,1/1/1995 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,1/19/2023 8:50,BBB,200
340,704.0,96277774,Advanced Collision Center LLC,1456 W Villard St,,Dickinson,ND,58601.0,USA,7014835128.0,acc@ndsupernet.com,https://www.accdickinson.com,60094-000,Auto Body Repair & Painting,9/1/2013 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,1/27/2022 9:28,BBB,200
341,704.0,96036596,H.M. Cragg Co.,7490 Bush Lake Rd,,Edina,MN,55439.0,USA,9528847775.0,info@hmcragg.com,http://www.hmcragg.com,70545-100,Electrical Power Systems (Residential & Commercial) - Backup Systems,1/1/1968 0:00,,False,A+,100.0,22.0,,False,Medium,False,12/18/2022 9:03,BBB,200
342,704.0,96555684,"Home Enhancements, LLC",600 1st St,,Farmington,MN,55024.0,USA,9524655576.0,enhanceurhome@gmail.com,http://www.home-enhancements-llc.com,10177-000,Construction & Remodeling Services,5/1/2012 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/24/2022 9:01,BBB,200
343,704.0,96573984,"Nicolet Law Office, SC",23 4th St SE Ste 217,,Minneapolis,MN,55414.0,USA,8004566956.0,,http://www.nicoletlaw.com/,60075-112,Attorneys & Lawyers - Bankruptcy,1/1/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/16/2022 8:20,BBB,200
344,704.0,1000002548, Level One Communications,8435 Forestview Ln N,,Maple Grove,MN,55369.0,USA,6126151387.0,phil@levelonecommunications.com,http://www.levelonecommunications.com,10155-300,Network Cabling Installation ,12/11/1997 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,5/20/2022 8:12,BBB,200
345,704.0,96185018,61 Motel,1409 Highway 23 N,,Sandstone,MN,55072.0,USA,3202455419.0,61motel@scicable.com,http://www.61motel.com/,60447-000,Hotels,1/1/1986 0:00,,False,A+,100.0,1.0,,False,Small,False,6/30/2021 5:47,BBB,200
346,704.0,1000014413,My Lake Home Bed & Breakfast,50917 E Dixon Lake Rd,,Squaw Lake,MN,56681.0,USA,2186594797.0,stay@mylakeome.com,http://Www.mylakeome.com,60136-000,Bed & Breakfast,,,False,A+,97.0,1.0,0.0,False,Micro-small,False,9/8/2021 4:07,BBB,200
347,704.0,96096472,Memory Lane Classics,321 W Lake St,,Chisholm,MN,55719.0,USA,5618475280.0,edwinverdun@msn.com,http://www.memorylaneclassics.net/contact.html,60105-000,Auto Restoration,1/1/1999 0:00,4/29/2016 0:00,False,NR,0.0,18.0,,False,Micro-small,False,5/6/2019 4:21,BBB,200
348,704.0,1000009287,Summers Construction,300 Old Detroit Rd,,Vergas,MN,56587.0,USA,2188415012.0,mike@summersconstructionllc.com,http://www.summersconstructionllc.com/,10177-000,Construction & Remodeling Services,7/5/2007 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,4/29/2021 4:07,BBB,200
349,704.0,1000047603,Farrell&#39;s Extreme Bodyshaping,9893 Maple Grove Parkway,,Maple Grove,MN,55369.0,USA,6122458933.0,maplegrove@extremebodyshaping.com,https://fxbmaplegrove.com/,60430-100,Fitness Centers,7/1/2021 0:00,,False,A,94.0,1.0,,False,Micro-small,False,2/5/2023 8:42,BBB,200
350,704.0,96018333,Inspired Technologies Inc,1100 N 4th St,,Le Sueur,MN,56058.0,USA,5076653580.0,iti.admin@mailiti.com,http://www.inspiredtechusa.com,50475-000,Painters Equipment & Supplies,1/1/2000 0:00,,False,A+,100.0,12.0,,False,Micro-small,False,3/23/2021 4:00,BBB,200
351,704.0,96117771,Allied Vaughn,7600 Parklawn Ave # 300,,Minneapolis,MN,55435.0,USA,9528323100.0,candi.cabender@alliedvaughn.com,http://www.alliedvaughn.com,60246-000,Computers - Sys Designers & Consult,1/1/1992 0:00,,False,A-,90.0,150.0,,False,Small,False,6/25/2020 3:56,BBB,200
352,704.0,96010522,"Lee's Landscaping & Design, Inc",11401 County Road 3 Ste 2,,Hopkins,MN,55343.0,USA,9523033871.0,custrep@leeslandscapes.com,http://www.leeslandscapes.com,00155-000,Landscape Contractors,3/1/1999 0:00,4/27/2016 0:00,False,NR,0.0,25.0,,False,Micro-small,False,4/29/2019 4:00,BBB,200
353,704.0,1000022369,"Custom  Interiors & Company, Inc.",8701 75th St SW,,Raymond,MN,56282.0,USA,3202953134.0,donnaboo47@msn.com,http://www.custominteriorsandco.com,60470-010,Interior Decorator,1/8/2010 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,11/10/2021 4:13,BBB,200
354,704.0,96099052,Hopkins Foot & Ankle Clinic,29 9th Ave N Ste C,,Hopkins,MN,55343.0,USA,9529353334.0,,http://www.hopkinseyeclinic.com,60445-000,Hospitals,1/1/1987 0:00,8/1/2022 0:00,False,NR,0.0,2.0,,False,Micro-small,False,8/2/2022 8:44,BBB,200
355,704.0,96195392,Drillco-Servco,4806 Acorn Ridge Rd,,Minnetonka,MN,55345.0,USA,9524700159.0,joshuran1@gmail.com,http://www.drillcowell.com,10169-200,Water Wells - Inspection,8/30/2010 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/23/2022 9:42,BBB,200
356,704.0,96111657,Two Men and a Truck,1950 W Rose Garden Ln Ste 120,,Phoenix,AZ,85027.0,USA,6238476683.0,,http://www.twomenandatruck.com,70571-000,Movers,1/1/2003 0:00,,False,NR,0.0,20.0,0.0,False,Small,False,7/21/2021 5:18,BBB,200
357,704.0,96358086,Realief Neuropathy Centers,1660 Highway 100 S Ste 229,,St. Louis Park,MN,55416.0,USA,8002565346.0,p.walter@realiefcenters.com,http://www.realiefcenters.com,85160-000,Biomedical Products - Research,3/23/2011 0:00,,False,A+,100.0,4.0,,False,Small,False,11/2/2022 8:36,BBB,200
358,704.0,96566271,LBM Journal,1020 E 146th St STE 250,,Burnsville,MN,55337.0,USA,6122345887.0,joe@lbmjournal.com,http://www.lbmjournal.com,85285-000,Publishers - Magazine,11/26/2003 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,6/13/2020 4:01,BBB,200
