,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,contains_contacts_page,contains_business_name,contains_business_name_in_copyright,contains_social_media_links,contains_reviews_page,contains_zipCode,url_contains_phone_number,url_contains_email,manually_checked,url_is_review_page
1782,704,1000008363,Noble Woman Boutique,252 W Main St,,Marshall,MN,56258.0,USA,5073371980.0,noblewoman@live.com,https://www.pinterest.com/noblewomanmn,50089-000,Boutiques,1/6/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/28/2020 4:21,BBB,,,,,,,,,0,
1783,704,96200716,Parsons Corporation,3433 Broadway St NE,,Minneapolis,MN,55413.0,USA,6126567000.0,vincent.gastoni@parsons.com,https://www.parsons.com/,60533-000,Management Consultants,1/1/2005 0:00,,False,A+,100.0,20.0,,False,Small,False,5/20/2022 8:11,Email,,,,,,,,,1,
1784,704,96013062,Jones Haugh & Smith Inc,515 S Washington Ave,,Albert Lea,MN,56007.0,USA,5073734876.0,stevep@jhseng.com,https://www.jhseng.com/,60845-000,Surveyors - Land,1/1/1963 0:00,,False,A+,100.0,14.0,,False,Small,False,2/8/2023 9:28,Email,,,,,,,,,1,
1785,704,1000026892,"Undercut Tree Care & Removal, LLC",211 4th St,,Holdingford,MN,56340.0,USA,3208281856.0,undercuttreeservicemn@gmail.com,https://www.facebook.com/UnderCutTreeMN/,00219-000,Tree Service,11/16/2017 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/16/2022 8:21,BBB,,,,,,,,,1,
1786,704,96361577,KinderKidzStuff.com,PO Box 91,,Farmington,MN,55024.0,USA,9522393426.0,service@kinderkidzstuff.com,http://KinderKidzStuff.com,85331-100,Children`s Play Programs Instruction,2/2/1995 0:00,,False,A+,100.0,35.0,0.0,False,Small,False,9/21/2022 10:06,BBB,,,,,,,,,1,
1787,704,96099103,Town & Country Tire,100 Washington Ave E,,Hutchinson,MN,55350.0,USA,3205875250.0,tctire@hutchtel.net,http://townandcountrytire.net,50659-000,Tire Dealers,1/1/1984 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,9/1/2021 4:20,BBB,,,,,,,,,1,
1788,704,1000013272,MN Nice Cream,100 East Lake Street,,Minneaplois,MN,55408.0,USA,6127416418.0,katie.nicecream@gmail.com,http://www.MNNICECREAM.COM,50544-200,Food Trucks,,,False,A+,97.0,,0.0,False,Micro-small,False,4/28/2020 3:58,BBB,,,,,,,,,1,
1789,704,96349672,Nordic Firewood LLC,2628 Becks Rd,,Duluth,MN,55810.0,USA,2183499944.0,rchil1965@aol.com,http://www.nordicfirewood.com,50261-000,Firewood,12/1/2008 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,6/2/2021 4:43,BBB,,,,,,,,,0,
1790,704,96010510,Roni's Beauty Supply & Hairbraiding,1571 University Ave W,,Saint Paul,MN,55104.0,USA,6512220006.0,ronibeautysupply@gmail.com,http://ronisbeauty.com/,80075-000,Beauty Supplies & Equipment,10/14/2003 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,3/30/2021 3:56,BBB,,,,,,,,,0,
1791,704,1000009152,Real Estate Retrievers,115 2nd St NE Ste 106,,Pipestone,MN,56164.0,USA,5075620450.0,teresa@realestateretrievers.com,http://www.realestateretrievers.com/,60729-000,Real Estate,12/17/2014 0:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2/4/2023 9:01,BBB,,,,,,,,,1,
1792,704,96224536,Touching Lives Chiropractic PC,303 22nd Ave W Ste 100,,Alexandria,MN,56308.0,USA,3208469600.0,touchingliveschiro@gmail.com,http://www.touchingliveschiro.com/,60205-000,Chiropractors D.C.,5/2/2006 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,7/8/2022 12:25,BBB,,,,,,,,,1,
1793,704,96569823,Sport Clips Eagan,1270 Promenade Pl,,Eagan,MN,55121.0,USA,6514521232.0,,http://haircutmeneaganmn.com,60420-000,Hair Styling and Services,6/2/2015 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/15/2021 4:25,BBB,,,,,,,,,1,
1794,704,7000127,"Modem Express, Inc.",115 Thomas Park Dr,,Monticello,MN,55362.0,USA,7632958205.0,sales@modemexpress.com,http://www.modemexpress.com,80229-000,Data Communications Equipment & Systems,1/1/1987 0:00,,True,A+,100.0,4.0,,False,Small,False,8/3/2022 8:41,BBB,,,,,,,,,1,
1795,704,96002921,Mentor Network,,,,,,,,,http://www.thementornetwork.com,60971-000,Health & Medical - General,1/1/1967 0:00,,False,NR,0.0,6000.0,,False,Giant,False,8/5/2022 8:37,BBB,,,,,,,,,1,
1796,704,96100249,Stockmen&#39;s Greenhouse,60973 US Highway 12,,Litchfield,MN,55355.0,USA,3206937787.0,service@stockmensgreenhouse.com,http://www.stockmensgreenhouse.com,50299-000,Garden Centers,9/10/1990 0:00,,False,A+,100.0,16.0,,False,Small,False,8/16/2022 8:20,BBB,,,,,,,,,1,
1797,704,96098804,First District Association,101 S Swift Ave,,Litchfield,MN,55355.0,USA,3206933236.0,info@firstdistrict.com,http://www.firstdistrict.com,80228-000,Dairy Products - Wholesale,5/1/2021 0:00,,False,A+,100.0,160.0,,False,Micro-small,False,6/25/2020 3:56,BBB,,,,,,,,,1,
1798,704,96098985,Haugo Veterinary Clinic,1101 S Sibley Ave,,Litchfield,MN,55355.0,USA,3206936961.0,jkhaugo@q.com,https://animalsincvet.com/,00222-000,Veterinarians,1/1/1946 0:00,,False,A+,100.0,5.0,,False,Small,False,10/7/2020 5:02,BBB,,,,,,,,,1,
1799,704,1000007627,Engel & Volkers Minneapolis,1601 Hennepin Ave,,Minneapolis,MN,55403.0,USA,6122201590.0,mary.beattie@evusa.com,https://minneapolis.evrealestate.com/,60729-102,Real Estate Agents,7/22/2015 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/17/2023 8:46,BBB,,,,,,,,,1,
1800,704,2001538,The Wedding Connection,3035 White Bear Ave N Ste 2,,Saint Paul,MN,55109.0,USA,6519824722.0,,http://www.weddingconnectionmn.com,50730-000,Wedding Supplies & Services,1/1/1994 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,3/4/2022 9:47,BBB,,,,,,,,,0,
1801,704,96094507,Smart Care Solutions,370 Wabasha St N Ste 1700,,Saint Paul,MN,55102.0,USA,8008222303.0,servicerequest@smartcaresolutions.com,http://www.gcsparts.com,50017-000,Appliances - Major - Parts & Supplies,6/19/2008 0:00,,False,B+,88.0,5.0,,False,Micro-small,False,1/29/2023 8:36,BBB,,,,,,,,,0,
1802,704,1000035635,"Bridgestone Retail Operations, LLC",12700 Wayzata Blvd,,Minnetonka,MN,55305.0,USA,2187272963.0,mwirkkala@bfrc.com,https://www.bridgestoneamericas.com/en/index.html,50659-000,Tire Dealers,1/1/2000 0:00,,False,NR,0.0,250.0,0.0,False,Medium,False,6/1/2022 21:28,BBB,,,,,,,,,1,
1803,704,1000056521,Clearscape,8109 WEST BUSH LAKE ROAD,,Minneapolis,MN,55438.0,USA,6125160946.0,,https://clearscape.net/,00155-000,Landscape Contractors,,,False,NR,0.0,1.0,,False,Micro-small,False,11/29/2022 9:07,BBB,,,,,,,,,1,
1804,704,96568700,Solidcore,1653 Park Place Blvd,,Minneapolis,MN,55416.0,USA,9529996879.0,,http://www.solidcoremsp.co/,60429-000,Health & Fitness Program Consultants,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/8/2022 9:29,BBB,,,,,,,,,0,
1805,704,10001816,North Country Internet Service,700 Central Ave E,,Mora,MN,55051.0,USA,3206796881.0,,http://www.ncis.com,60473-000,Internet Services,1/1/1996 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,1/3/2023 8:39,BBB,,,,,,,,,1,
1806,704,96014067,"Liberty Group, Inc.",7104 Ohms Ln Ste 206,,Minneapolis,MN,55439.0,USA,6129642544.0,ringham@1staudit.com,http://www.libertygroupinc.com,60729-000,Real Estate,9/1/2004 0:00,4/28/2016 0:00,False,NR,0.0,1.0,,False,Micro-small,False,4/29/2019 4:01,BBB,,,,,,,,,0,
1807,704,96170589,Pillager Dental,727 Buckskin Ave W,,Pillager,MN,56473.0,USA,2187464555.0,,http://www.pillagerdental.com,60289-000,Dentists,1/1/2006 0:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,3/25/2022 8:40,BBB,,,,,,,,,1,
1808,704,96060317,Heller & Thyen Law Firm,606 25th Ave S Ste 110,,Saint Cloud,MN,56301.0,USA,3206548000.0,steve@hellerthyen.com,http://www.hellerthyen.com,60075-000,Attorneys & Lawyers,1/1/2000 0:00,,False,A+,100.0,8.0,,False,Micro-small,False,11/25/2021 4:05,BBB,,,,,,,,,1,
1809,704,96191487,2 Heads Communications,3240 Owasso Heights Rd,,Saint Paul,MN,55126.0,USA,6514862922.0,,http://2Hc.com,60231-000,Communication Consultants,1/1/1997 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,10/29/2021 3:56,BBB,,,,,,,,,0,
1810,704,96113137,Holiday Systems International of Nevada,7690 W Cheyenne Ave,Ste 200,Las Vegas,NV,89129.0,USA,7022543100.0,,http://www.holidaysystems.com,60448-000,Hotels - Reservations,1/1/2006 0:00,,False,NR,0.0,150.0,,False,Medium,False,9/20/2016 4:29,BBB,,,,,,,,,1,
1811,704,1000003582,Severson Sinclair,1650 West Service Drive,,Winona,MN,55987.0,USA,5074527622.0,,http://www.seversonoil.com/sinclairlocationhtm,50199-000,Convenience Stores,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/28/2023 8:47,BBB,,,,,,,,,0,
1812,704,3000505,Great River Federal Credit Union,1532 W Saint Germain St,,Saint Cloud,MN,56301.0,USA,3202525393.0,dhofmann@greatriverfcu.org,https://www.greatriverfcu.org/,20009-000,Credit Unions,1/1/1964 0:00,,False,A+,100.0,51.0,,False,Small,False,7/8/2022 12:19,BBB,,,,,,,,,1,
1813,704,96024037,Bohlmann Exteriors,18567 331st Ave,,Green Isle,MN,55338.0,USA,6127207280.0,david@bohlmannexteriors.com,http://www.bohlmannexteriors.com,10126-000,Roofing Contractors,5/28/1999 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,12/29/2022 9:05,BBB,,,,,,,,,1,
1814,704,1000046379,Connected Life Counseling LLC,6542 Regency Ln,,Eden Prairie,MN,55344.0,USA,6124124507.0,,https://connectedlifecounseling.com/,85260-000,Coaching - Life,11/22/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/11/2022 8:14,BBB,,,,,,,,,1,
1815,704,96096878,"Scott Walters Construction, Inc.",14728 Burnell Park Dr,,Burnsville,MN,55306.0,USA,9528921533.0,scott@scottwaltersconstruction.com,http://www.scottwaltersconstruction.com,10035-000,Contractors - General,1/1/1998 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,10/2/2022 8:16,BBB,,,,,,,,,1,
1816,704,96171529,Outlet Recreation.com,2249 Main Ave E,,West Fargo,ND,58078.0,USA,7014786699.0,m.larson@outletrecreation.com,http://www.outletrecreation.com,50535-000,Recreational Vehicles - Dealers,11/1/2007 0:00,,False,NR,0.0,80.0,0.0,False,Small,False,1/31/2023 8:45,BBB,,,,,,,,,1,
1817,704,6002082,"RV World, LLC",7405 Highway 10 NW,,Ramsey,MN,55303.0,USA,7637121393.0,sales@rvworldmn.com,http://www.rvworldmn.com,50535-000,Recreational Vehicles - Dealers,2/11/2004 0:00,,True,A+,100.0,20.0,0.0,False,Small,False,1/19/2023 8:50,BBB,,,,,,,,,1,
1818,704,96027624,"Axdahl's Farm, Inc.",17120 116th St N,,Stillwater,MN,55082.0,USA,6514393134.0,info@axdahlfarms.com,http://www.axdahlfarms.com,10072-000,Greenhouses,1/1/1982 0:00,,False,A+,100.0,2.0,,False,Small,False,1/15/2021 4:07,BBB,,,,,,,,,1,
1819,704,96538635,Brian Seedorf-Allstate Agent,4580 Scott Trl Ste 220,,Eagan,MN,55122.0,USA,6514529099.0,brianseedorf@allstate.com,https://www.facebook.com/SeedorfAllstateInsurance/,20080-000,Insurance Services,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,3/21/2020 4:18,BBB,,,,,,,,,1,
1820,704,96135728,Bermels Shoes,413 Pacific Ave,,Randall,MN,56475.0,USA,3207492355.0,koenig22@brainerd.net,https://www.bermelsshoes.com,50087-000,Boots,1/1/2017 0:00,,False,A+,100.0,10.0,,False,Small,False,8/27/2021 4:03,BBB,,,,,,,,,1,
1821,704,96386215,Vogue Wigs,1525 E McFadden Ave,,Santa Ana,CA,92705.0,USA,3207592091.0,rma@voguewigs.com,https://www.voguewigs.com/,80364-150,Wigs & Hairpieces,,,False,NR,0.0,,,False,Micro-small,False,10/11/2020 3:57,Email,,,,,,,,,1,
1822,704,1000012059,24-7security.com,30174 Washington St NE,,Isanti,MN,55040.0,USA,6517558338.0,247systemsmn@gmail.com,http://www.24-7security.com/,60790-000,Security Systems Consultants,5/12/2016 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,9/27/2022 8:59,BBB,,,,,,,,,1,
1823,704,96135879,Bigfork Valley Clinic,PO Box 258,,Bigfork,MN,56628.0,USA,2177433177.0,wecare@bigforkvalley.org,http://www.bigforkvalley.org,60218-000,Clinics,1/1/1975 0:00,,False,A+,100.0,220.0,0.0,False,Medium,False,8/5/2021 4:11,BBB,,,,,,,,,1,
1824,704,96363807,"Valley Temporary Staffing, Inc.",211 1st Ave NW,,Faribault,MN,55021.0,USA,5073329041.0,tlcook@valleystaffinginc.com,http://www.valleystaffinginc.com,60326-000,Employment Agencies,4/15/1985 0:00,,True,A+,100.0,15.0,,False,Small,False,3/5/2022 9:32,BBB,,,,,,,,,1,
1825,704,96050737,"B & B Hoffman Sod Farms, Inc",22390 Grant St NW,,Elk River,MN,55330.0,USA,7634346572.0,sales@bbhoffmansod.com,http://www.bbhoffmansod.com,00210-000,Sod & Sodding Service,1/1/1990 0:00,,False,A+,100.0,10.0,,False,Micro-small,False,4/20/2022 8:34,BBB,,,,,,,,,1,
1826,704,1000049778,Cook County Higher Education,300 W 3rd Street,,Grand Marais,MN,55604.0,USA,2183873411.0,GetHelp@myCCHE.org,https://mycche.org/,44034-000,Education,8/17/1998 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,11/9/2022 9:17,BBB,,,,,,,,,1,
1827,704,1000020817,Planet  Fitness ,7382 153rd St W,,Apple Valley,MN,55124.0,USA,9525957474.0,amanning@pfbaseline.com,http://Planetfitness.com,60430-100,Fitness Centers,10/16/2018 0:00,,False,A,94.83,1.0,0.0,False,Micro-small,False,12/3/2021 4:08,BBB,,,,,,,,,1,
1828,704,96150413,"Turtle Lake AG Repair, Inc.",526 Roosevelt St,,Turtle Lake,ND,58575.0,USA,7013376707.0,nascar@westriv.com,https://www.westriv.com/,80284-000,Farm Equipment - Repair & Parts,6/1/2001 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,3/16/2022 8:51,Email,,,,,,,,,0,
1829,704,96158845,Glenn&#39;s Motorcoach Tours,5803 15th St NW,,Rochester,MN,55901.0,USA,5072881329.0,glenn@glennsmotorcoachtours.com,http://www.glennsmotorcoachtours.com,70603-000,Sightseeing Tours,3/10/1991 0:00,,False,A+,100.0,12.0,,False,Small,False,12/23/2022 9:05,BBB,,,,,,,,,1,
1830,704,96257023,Central Rental Co,1199 Osborne Rd Ne,,Spring Lake Park,MN,55432.0,USA,7637860981.0,info@centralrentals.net,http://centralrentals.net,60747-000,Rental Service Stores & Yards,11/16/1972 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,9/30/2022 8:54,BBB,,,,,,,,,1,
1831,704,96035084,"Certified Mold Inspection & Remediation Services, Inc.",2577 Cedar Hills Dr,,Minnetonka,MN,55305.0,USA,6125975970.0,certmold@msn.com,http://www.certifiedmoldservices.com,65027-000,Mold & Mildew Inspection/Removal/Remediation,5/1/2003 0:00,,False,A+,100.0,1.0,,False,Small,False,4/28/2022 8:17,BBB,,,,,,,,,1,
1832,704,22001820,Holiday Inn Hotel & Suites,227 W 1st St STE 950,,Duluth,MN,55802.0,USA,2187221202.0,gerry.goldfarb@hiduluth.com,http://www.hiduluth.com,60447-000,Hotels,1/1/1981 0:00,,False,A+,100.0,160.0,0.0,False,Micro-small,False,3/20/2019 5:26,BBB,,,,,,,,,1,
1833,704,1000027024,Twisted Sisters Beauty Bar LLC,14358 Burnhaven Dr Studio 9,,Burnsville,MN,55306.0,USA,6515710205.0,twistedsisternikki@gmail.com,https://nikkiread.glossgenius.com/,60134-400,Eyelash Extension,5/5/2017 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/5/2022 8:38,BBB,,,,,,,,,0,
1834,704,1000002279,West Central Telephone Association,308 Frontage Rd,,Sebeka,MN,56477.0,USA,2188375151.0,geris@wcta.net,http://www.wcta.net/site/index.php,10155-100,"Cable TV, Internet & Telephone Installation Service",10/9/1950 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,5/21/2022 8:15,BBB,,,,,,,,,1,
1835,704,96175969,"KMichael Homes, LLC",18813 Euclid Path,,Farmington,MN,55024.0,USA,9522923808.0,info@kmichaelhomes.com,http://www.kmichaelhomes.com,10177-000,Construction & Remodeling Services,2/1/1990 0:00,,True,A+,100.0,1.0,,False,Micro-small,False,7/14/2022 8:24,BBB,,,,,,,,,1,
1836,704,1000047523,Sotam Home Care LLC,9271 Lake Rd,,Woodbury,MN,55125.0,USA,6513488354.0,sotam.homecare@gmail.com,https://www.sotamhomecare.com/,60441-000,Home Health Services,12/1/2018 0:00,,False,A+,99.67,1.0,0.0,False,Micro-small,False,10/13/2022 8:23,BBB,,,,,,,,,1,
1837,704,96137608,Twin City Container,990 Spiral Blvd,,Hastings,MN,55033.0,USA,6514803786.0,,http://www.tcc-mn.com,60634-000,Packaging Service,1/1/1998 0:00,,False,A+,100.0,40.0,0.0,False,Small,False,2/25/2022 9:44,BBB,,,,,,,,,0,
1838,704,1000035987,Wells Fargo Bank Minnesota,407 Pine St.,,Monticello,MN,55362.0,USA,7632952290.0,carolyn.h.roby@wellsfargo.com,http://www.wellsfargo.com,20003-000,Banks,1/1/2029 0:00,,False,NR,0.0,16600.0,0.0,False,Giant,False,6/1/2022 21:29,BBB,,,,,,,,,1,
1839,704,96551903,White Face River Run Kennel,5422 Highway 7,,Culver,MN,55779.0,USA,2184617375.0,whitefaceriverrunkennel@hotmail.com,http://whitefaceriverrunkennel.com,05195-000,Dog Breeders,1/1/2000 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/24/2022 9:31,BBB,,,,,,,,,1,
1840,704,96562866,Anglerz Construction,3004 Dakota Park Cir S,,Fargo,ND,58104.0,USA,7013617382.0,zzirovski@live.com,https://www.live.com/,10035-000,Contractors - General,6/25/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/21/2021 3:59,Email,,,,,,,,,0,
1841,704,1000015838,Habitation Furnishing & Design,4317 Excelsior Blvd,,St Louis Park,MN,55416.0,USA,9524263548.0,greg@habitationdesign.com,http://habitationdesign.com/,50291-000,Furniture - Retail,2/3/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/7/2022 8:10,BBB,,,,,,,,,1,
1842,704,96006772,Cardiotext,3405 W 44th St,,Minneapolis,MN,55410.0,USA,6129252053.0,jordan@orderpoint.com,http://www.cardiotext.com,60769-000,Sales Organizations,1/1/1991 0:00,,False,A+,100.0,10.0,,False,Small,False,4/15/2021 4:06,BBB,,,,,,,,,1,
1843,704,96215212,Jay C. Hormel Nature Center,1304 21st St NE,,Austin,MN,55912.0,USA,5074377519.0,info@hormelnaturecenter.org,http://www.hormelnaturecenter.org,60968-000,Zoological Gardens,1/1/2004 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,1/11/2023 9:00,BBB,,,,,,,,,1,
1844,704,96139153,Buol&#39;s Boarding Haus LLC,65681 169th Ave,,Wabasha,MN,55981.0,USA,6515652180.0,nancy.buol@yahoo.com,http://www.buolsboardinghaus.com,00153-000,Pet Boarding & Kennels,7/15/2004 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,9/4/2022 8:28,BBB,,,,,,,,,0,
1845,704,96018049,"Take It Away, Inc.",70 Hunters Ct,,Chanhassen,MN,55317.0,USA,6125972350.0,d.wanek@mchsi.com,http://www.takeitaway.biz,70636-000,Trucking - Dump,1/30/2004 0:00,6/3/2016 0:00,False,NR,0.0,1.0,,False,Micro-small,False,6/10/2019 4:04,BBB,,,,,,,,,0,
1846,704,1000041738,Neve ('nevy') Webb Law Firm,"6800 France Ave S., Suite 405",,Bloomington,MN,55435.0,USA,9527462400.0,jneve@nevewebb.com,https://nevewebb.com/,60075-108,Attorneys & Lawyers  - Business Law/Corporation/Partnership,9/3/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/21/2021 4:00,BBB,,,,,,,,,1,
1847,704,96580205,SMG Web Design,136 Saint Anthony St S,,Preston,MN,55965.0,USA,5077652151.0,service@smgwebdesign.com,http://www.smgwebdesign.com,60980-000,Web Design,,,False,A+,100.0,,0.0,False,Micro-small,False,2/6/2020 4:21,BBB,,,,,,,,,1,
1848,704,1000009782,"A. Sadowski Designs, LLC",17800 Hutchins Dr,,Minnetonka,MN,55345.0,USA,9523034230.0,info@asadowskidesigns.com,http://www.asadowskidesigns.com/,10013-000,Building Contractors,9/23/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/14/2022 9:35,BBB,,,,,,,,,1,
1849,704,96596147,Sole Essentials LLC,111 Kellogg Blvd E Apt 2701,,Saint Paul,MN,55101.0,USA,8888476531.0,admin@thesolesolution.com,http://www.thesolesolution.com,50580-000,Shoes - Custom Made,,,False,C+,77.0,1.0,0.0,False,Micro-small,False,9/28/2022 10:19,BBB,,,,,,,,,1,
1850,704,38000695,C & R Carpet Restoration,2605 Ibis Way,,Buffalo,MN,55313.0,USA,7636826807.0,candrcarpet@charter.net,http://www.candrcarpetrestoration.com,60184-000,Carpet & Rug Cleaners,1/1/1996 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,12/21/2022 9:21,BBB,,,,,,,,,1,
1851,704,96131657,Lee Prohofsky Photography,420 Rhode Island Ave S,,Minneapolis,MN,55426.0,USA,6123386333.0,lee@prohofsky.com,http://www.prohofsky.com,61044-000,Photography Sales,7/1/1986 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/5/2020 4:09,BBB,,,,,,,,,1,
1852,704,1000018660,A Place For You,220 3rd Ave SE,,Pine City,MN,55063.0,USA,3204387070.0,,http://www.apfy.org,15051-000,Emergency Shelters,6/19/2018 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/21/2021 3:58,BBB,,,,,,,,,1,
1853,704,96013238,"Whitemore Fire Consultants, Inc.",6610 E 240th St,,Prior Lake,MN,55020.0,USA,9524617000.0,,http://www.whitemorefire.com,60476-000,Investigators,8/8/1994 0:00,,False,NR,0.0,5.0,,False,Small,False,11/24/2022 9:01,BBB,,,,,,,,,1,
1854,704,1000039795," Tri-County Professional Builders, Inc.",4333 126th Ave SE,,Clear Lake,MN,55319.0,USA,3207433447.0,mnovak620@live.com,https://www.tricountyprofessionalbuilders.com/,10035-000,Contractors - General,1/1/1998 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,6/15/2021 4:23,BBB,,,,,,,,,1,
1855,704,96130565,Tauer Research Inc,2731 Hayes St NE,,Minneapolis,MN,55418.0,USA,6126230399.0,tauerresearch@integra.net,https://www.integra.net/,30238-000,Food Products Manufacturing Equipment,9/14/1990 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/1/2020 4:13,Email,,,,,,,,,0,
1856,704,96008406,Deutsche Contracting Inc.,450 Armstrong Rd,,Northfield,MN,55057.0,USA,6124903736.0,contractor@deutschecontracting.com,https://www.deutschexcavating.com/,10035-000,Contractors - General,10/1/2002 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,6/9/2022 8:18,BBB,,,,,,,,,1,
1857,704,96209942,Seagull Canoe Outfitters,12208 Gunflint Trl,,Grand Marais,MN,55604.0,USA,2183882216.0,,http://Seagulloutfitters.com,50082-000,Boat Dealers,1/1/1991 0:00,,False,A+,100.0,12.0,0.0,False,Micro-small,False,4/17/2022 8:05,BBB,,,,,,,,,1,
1858,704,96541741,M H Fotografia,7916 N College Park Dr,,Minneapolis,MN,55445.0,USA,6122421411.0,,http://www.facebook.com/MeryHernandezFotografia/,60658-000,Photographers - Portrait,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,7/8/2022 12:27,BBB,,,,,,,,,0,
1859,704,21004058,Empire Door & Glass Co.,3415 E 27th St,,Minneapolis,MN,55406.0,USA,6127294003.0,sales@empiredoorandglass.com,http://www.empiredoorandglass.com,10178-000,Windows - Installation & Service,8/14/1998 0:00,,False,A+,100.0,25.0,,False,Small,False,8/17/2021 4:06,BBB,,,,,,,,,1,
1860,704,96026709,"Schulz Electric, Inc.",32110 Dresden Ave,,Northfield,MN,55057.0,USA,5076457742.0,schulzelectric@charter.net,http://www.schulzelectricinc.com,10049-000,Electricians,1/1/1974 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,7/2/2020 4:06,BBB,,,,,,,,,1,
1861,704,96020672,Swedish Kontur Imports,310 S Minnesota Ave,,Saint Peter,MN,56082.0,USA,5079311198.0,,http://www.swedishkontur.com,60459-000,Importers,1/1/1984 0:00,,False,A+,100.0,8.0,,False,Micro-small,False,7/8/2022 12:22,BBB,,,,,,,,,1,
1862,704,41001044,K.W. Billman Roofing,6254 34th Ave NW,Ste C,Rochester,MN,55901.0,USA,5072806727.0,support@kwbillman.com,http://www.kwbillman.com,10126-000,Roofing Contractors,2/26/1991 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/17/2023 8:46,BBB,,,,,,,,,1,
1863,704,96001950,"Groff&#39;s Heating and Air Conditioning, Inc.",12365 Dodd Blvd,,Rosemount,MN,55068.0,USA,6514233802.0,aheating14@yahoo.com,https://www.gogroffs.com/,10182-000,Heating & Air Conditioning,6/25/1992 0:00,,True,A+,100.0,3.0,0.0,False,Small,False,10/4/2022 8:07,BBB,,,,,,,,,1,
1864,704,96012343,"Hansen Concrete at Spicer, Inc.",8722 47th St NE,,Spicer,MN,56288.0,USA,3207960194.0,hansenconcrete@live.com,https://www.live.com/,10032-000,Concrete Contractors,1/1/1999 0:00,5/4/2021 0:00,False,NR,0.0,12.0,,False,Micro-small,False,8/18/2022 8:20,Email,,,,,,,,,0,
1865,704,96213739,Vintage Acres,501 W Stowe St,,Duluth,MN,55808.0,USA,2186263282.0,,http://Vintageacres.com,60758-000,Retirement & Life Care Communities & Homes,1/1/1996 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,2/14/2021 3:59,BBB,,,,,,,,,1,
1866,704,1000003309,Lucky Kitchen Chinese Restaurant,14001 US HWY 12 SW,,Cokato,MN,55321.0,USA,3202862009.0,,http://luckykitchencokato.com/,50544-000,Restaurants,3/16/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/16/2022 9:11,BBB,,,,,,,,,1,
1867,704,96507010,"Rogue Arc, LLC",1215 4th St NE Ste 2,,Minneapolis,MN,55413.0,USA,6125841808.0,mattsand@rogue-arc.com,http://www.rogue-arc.com/,10013-100,Design & Build Contractor,10/31/2011 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/12/2021 4:01,BBB,,,,,,,,,1,
