BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,manually_checked
704,96034641,"Vanquish Credit Repair, Inc",1171 Northland Dr,,Mendota Heights,MN,55120,USA,6512876240,kgrimes@vanquishcredit.com,http://www.vanquishcreditrepair.com,90027-000,Credit Repair Services - Advance Fee,11/10/2005 0:00,6/3/2016 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,6/10/2019 4:04,BBB,0
704,96145076,Floor to Ceiling,8075 Sterling Dr,,Saint Joseph,MN,56374,USA,3202711632,danielle@waiteparkftc.com,http://www.floortoceilingmn.com,50133-000,Carpet & Rug Dealers - New,12/10/2022 0:00,,FALSE,NR,0,5,,FALSE,Micro-small,FALSE,1/27/2023 9:08,BBB,1
704,96370686,"Alliance Insurance Advisors, LLC",4782 Washington Sq,,White Bear Lake,MN,55110,USA,6517976700,AdamS@allianceinsuranceadvisors.com,http://www.allianceinsuranceadvisors.com,20019-100,Insurance Agency,8/8/2011 0:00,,FALSE,A+,100,12,,FALSE,Small,FALSE,2/8/2023 9:28,BBB,1
704,96560011,Clive's Roadhouse Burnsville,13050 Aldrich Ave S,,Burnsville,MN,55337,USA,9524263625,,http://www.clivesroadhouse.net,50544-000,Restaurants,9/11/2014 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/10/2022 8:24,BBB,1
704,96036783,HD Supply Waterworks,15800 W 79th St,,Eden Prairie,MN,55344,USA,9529379666,mark.smith@hdsupply.com,https://www.hdsupply.com/,80817-000,Industrial Products Wholesalers & Distributors,8/15/2005 0:00,,FALSE,A+,100,25,,FALSE,Small,FALSE,5/18/2022 8:56,Email,0
704,96024730,"Home Restoration Services, Inc.",1323 W 50th St,,Minneapolis,MN,55419,USA,6128275767,greg@homerestorationinc.com,http://www.homerestorationinc.com,10177-000,Construction & Remodeling Services,11/20/1995 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,8/31/2022 8:59,BBB,1
704,1000009897," Minnesota Seamless Concepts, Inc.",3622 30th St SE #4,,Saint Cloud,MN,56304,USA,8442754776,heather@myexteriorpro.com,http://www.minnesotaseamless.com,10073-000,Gutters & Downspouts,3/28/2016 0:00,3/30/2020 0:00,FALSE,NR,0,8,0,FALSE,Micro-small,FALSE,9/15/2021 4:36,BBB,0
704,96112313,"Phil&#39;s Quality Automotive, Inc.",7590 Commerce St,,Corcoran,MN,55340,USA,7634202059,statements@philsauto.com,http://www.philsauto.com,60103-000,Auto Repair & Service,1/1/1979 0:00,,TRUE,A+,100,6,,FALSE,Micro-small,FALSE,12/21/2022 9:21,BBB,1
704,96126375,A & H Intermediaries,5353 Wayzata Blvd # 408,,Minneapolis,MN,55416,USA,9525481200,,http://www.ahintermediaries.com,20019-200,Insurance Agents,1/1/2006 0:00,,FALSE,A+,100,5,,FALSE,Micro-small,FALSE,4/15/2022 8:41,BBB,1
704,96236971,Northern Communities Credit Union,3311 W Arrowhead Rd,,Duluth,MN,55811,USA,2182793200,trinah@nccyou.com,http://www.nccyou.com,20079-000,Credit Services,7/2/2028 0:00,,FALSE,A+,100,27,0,FALSE,Small,FALSE,5/26/2022 8:10,BBB,1
704,96022548,Hub Jewelers,14 W 66th St,,Minneapolis,MN,55423,USA,6128667700,jenniferb@hubjewelers.com,http://www.hubjewelers.com,50367-000,Jewelers - Retail,1/1/1984 0:00,2/27/2017 0:00,FALSE,NR,0,13,,FALSE,Small,FALSE,4/20/2020 3:51,BBB,0
704,96099809,Sorensen Flexible Benefits Ltd,318 Plum St,,Red Wing,MN,55066,USA,6513887103,,http://www.sorensenbenefits.com/,20027-000,Insurance - Health,1/1/1995 0:00,,FALSE,A+,100,5,,FALSE,Micro-small,FALSE,4/9/2021 4:44,BBB,1
704,1000022065,CM Lawn & Snow Services,283 Erickson Rd,,Esko,MN,55733,USA,2183903980,,https://www.facebook.com/cmlawnsnowservice/,00157-000,Lawn Maintenance,4/10/2014 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/22/2022 8:10,BBB,0
704,96580744,All Star Painting Inc,1706 E. BOULEVARD AVENUE,,Bismarck,ND,58501,USA,7012268753,allstarpaintnd@gmail.com,https://allstarpaintnd.com/,10095-000,Painting Contractors,1/20/2015 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/25/2022 8:35,BBB,1
704,96010382,Concepts by Design,PO Box 181,,Argyle,MN,56713,USA,9529063475,Brian@ConceptsbyDesign.com,http://www.conceptsbydesign.com,10035-000,Contractors - General,1/1/1987 0:00,,FALSE,A+,100,10,,FALSE,Micro-small,FALSE,11/18/2020 4:55,BBB,0
704,96001241,Signal Management Corporation,1408 20th Ave SW Ste 10,,Minot,ND,58701,USA,7018394200,info@smcminot.com,https://smcminot.com/,60732-000,Property Management,1/1/1968 0:00,,TRUE,A+,100,6,,FALSE,Micro-small,FALSE,11/22/2022 8:45,BBB,1
704,96007210,"Appliance Depot, Inc.",8980 Jefferson Trl,,Inver Grove Heights,MN,55077,USA,6514545995,buy@appliancedepot.com,http://www.appliancedepot.com,50016-000,Appliances - Major - Dealers,1/1/1955 0:00,,TRUE,A+,100,10,0,FALSE,Small,FALSE,3/31/2022 8:34,BBB,1
704,1000045393,Green Acres Lawn and Landscape,,,Victoria,MN,55386,USA,6127901763,greenacreslawncaremn@gmail.com,http://www.greenacreslawn.care,00155-000,Landscape Contractors,5/18/2020 0:00,,FALSE,A,95.68,1,,FALSE,Micro-small,FALSE,8/26/2022 8:32,BBB,1
704,1000011459,"Eisele Greenhouse, Inc.",8350 160th St W,,Lakeville,MN,55044,USA,9524327435,info@eiselegreenhouse.com,https://www.eiselegreenhouse.com/,50299-000,Garden Centers,9/29/1983 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/13/2020 4:00,BBB,1
704,96087324,Flax USA,1661 7th St NE,,Goodrich,ND,58444,USA,8663529872,,http://www.flaxusa.com,50336-000,Health & Diet Products - Retail,1/1/2001 0:00,,FALSE,A+,100,5,,FALSE,Micro-small,FALSE,12/15/2019 4:24,BBB,0
704,96177180,"GasBuddy OpenStore, Inc.","77 N Washington Street, 4th Floor",,Boston,MA,2114,USA,6128752766,dcoupal@gasbuddy.com,http://www.gasbuddy.com,60473-000,Internet Services,6/7/2000 0:00,,FALSE,NR,0,4,,FALSE,Micro-small,FALSE,1/11/2023 9:00,BBB,0
704,96041300,"Hometown Tire & Service, LLC",1137 Robert St S,,West Saint Paul,MN,55118,USA,6514500535,rick@hometowntireandservice.com,http://www.hometowntireandservice.net/,50659-000,Tire Dealers,7/19/2005 0:00,,TRUE,A+,100,6,,FALSE,Small,FALSE,1/28/2023 8:47,BBB,1
704,96364295,Saxon Financial Group,7571 9th St N,,Saint Paul,MN,55128,USA,6517465401,mail@saxonfinancialgroup.net,http://saxonfinancialgroup.net,20085-000,Financial Services,,,FALSE,A+,100,,,FALSE,Micro-small,FALSE,12/2/2020 4:42,BBB,1
704,96004760,"Advanced Asphalt, Inc.",8196 20th Ave,,Hugo,MN,55038,USA,6513070114,advancedasphaltinc@yahoo.com,http://www.advancedasphaltinc.com,10102-000,Paving Contractors,12/1/1999 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,5/11/2022 8:36,BBB,1
704,1000002510,Impact Ministries International,Po Box 102,,Lonsdale,MN,55046,USA,,tom@tstamman.com,http://tstamman.com/,60564-000,Missions,1/7/1994 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,7/7/2019 4:05,BBB,1
704,1000052537,WTR Consulting,2528 Lafayette Rd,,Wayzata ,MN,55391,USA,6124306666,tianna@lifesds.com,http://www.lifestyledesignservice.com/contact-us,60470-000,Interior Decorators & Designers,8/28/2016 0:00,,FALSE,A+,97,1,,FALSE,Micro-small,FALSE,8/19/2022 8:09,BBB,1
704,96383814,Paragon Black Dirt,9011 Boilsprings Ln.,,Shakopee,MN,55379,USA,9522926346,paragonblackdirt@yahoo.com,http://www.paragonblackdirt.com,50670-000,Topsoil,,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,2/12/2022 9:24,BBB,1
704,1000018867,Kosta's Gyros,2702 W Michigan St,,Duluth,MN,55806,USA,2184817783,,https://www.kostasgyros.com/,50544-000,Restaurants,6/29/2018 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/30/2021 4:06,BBB,1
704,6002446,River Inn Apartments,133 S Mill St,,Fergus Falls,MN,56537,USA,2187394140,riverinn@prtel.com,https://www.prtel.com/,60042-000,Apartments,1/1/1989 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,8/19/2020 4:30,Email,0
704,96350395,C & D Water Services,630 E Broadway,,Williston,ND,58801,USA,7015727639,office@cdwaterservices.com,http://www.cdwaterservices.com,70650-000,Water - Bottled & Bulk,1/1/2004 0:00,,FALSE,NR,0,5,0,FALSE,Small,FALSE,6/22/2022 11:34,BBB,1
704,96093539,North Dakota Racing Commission,500 N 9th St,,Bismarck,ND,58501,USA,7013284633,glallensworth@nd.gov,https://www.nd.gov/,99998-000,Government Offices,1/1/1994 0:00,,FALSE,NR,0,,,FALSE,Micro-small,FALSE,5/4/2017 3:42,Email,0
704,1000047934,"Camâ??s Construction, Inc",6480 W Arrowhead Rd,,Cloquet,MN,55720,USA,2183904669,camsconstruction218@gmail.com,https://www.facebook.com/CamsConstructionInc/,10035-000,Contractors - General,8/21/2018 0:00,,TRUE,A+,97.76,2,,FALSE,Micro-small,FALSE,8/17/2022 8:56,BBB,1
704,96535714,Modern Dental,1600 2nd Ave SW STE 22,,Minot,ND,58701,USA,7018388399,,http://www.moderndental.com,60289-000,Dentists,,,FALSE,A+,100,,,FALSE,Micro-small,FALSE,6/24/2021 4:06,BBB,0
704,1000019775,"Dickinson Enterprises, Inc.",PO Box 180,,Kelliher,MN,56650,USA,2186472444,dickinsontimber@paulbunyan.net,http://dickinsontimber.com,30583-000,Sawmills,10/23/2017 0:00,,FALSE,NR,0,8,0,FALSE,Micro-small,FALSE,2/1/2023 8:58,BBB,1
704,21003028,"Handi Medical Supply, Inc.",2505 University Ave W,,Saint Paul,MN,55114,USA,6516449770,,http://www.handimedical.com,80385-000,Hospital & Medical Equipment & Supplies,5/23/1988 0:00,,TRUE,A+,100,95,0,FALSE,Small,FALSE,1/27/2023 9:08,BBB,1
704,1000019502,"Custom Hose Tech, Inc",9323 Garfield Ave S,,Bloomington,MN,55420,USA,9528885580,blake.carlisle@customhoseus.com,https://www.customhose.net/,80389-000,Hydraulic Equipment Repair,3/17/1998 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/2/2023 8:53,BBB,1
704,1000009817,Pebble Spa,229 E Sheridan St,,Ely,MN,55731,USA,2183650809,elypebble@gmail.com,http://www.pebblespaco.com,60543-000,Massage Therapists,2/14/2006 0:00,,FALSE,A+,100,26,0,FALSE,Small,FALSE,10/4/2022 8:07,BBB,1
704,1000007462,"Angel in the Kitchen, LLC",21955 Minnetonka Blvd Apt 6,,Excelsior,MN,55331,USA,6128880072,joan@angelinthekitchen.net,https://www.angelinthekitchen.net/,50138-000,Caterers,1/14/2010 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,7/8/2022 12:28,Email,0
704,1000031549,Grossman & Trump Inc,200 13th St S,,Benson,MN,56215,USA,3208434848,,http://www.grossmantrumpinc.com/,10182-000,Heating & Air Conditioning,6/8/2015 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,9/24/2022 9:02,BBB,1
704,96134945,Sparky&#39;s Welding & Fabrication,4050 210th St,,Montevideo,MN,56265,USA,3202698860,sparkys@mvtvwireless.com,http://www.sparkysweldingandfab.com,60948-000,Welding,1/1/2006 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,12/14/2022 9:35,BBB,1
704,96099285,Ketz & Assoc,6468 City West Pkwy,,Eden Prairie,MN,55344,USA,9529327148,,http://www.ketzassociates.com,60533-000,Management Consultants,1/1/1984 0:00,,FALSE,A+,100,6,,FALSE,Micro-small,FALSE,3/3/2022 9:50,BBB,1
704,96043198,Scotts Lawn Service,623 Bridgeport Dr,,Bismarck,ND,58504,USA,7017514442,Beth.Dockins@Scotts.com,https://www.Scotts.com/,00157-000,Lawn Maintenance,1/5/2007 0:00,,FALSE,A+,100,10,,FALSE,Small,FALSE,12/15/2021 4:24,Email,1
704,96118827,David Sande Construction,5852 325th St,,Cannon Falls,MN,55009,USA,5072980196,davidsandeconstruction@citlink.net,https://www.citlink.net/,10035-000,Contractors - General,1/1/2000 0:00,,FALSE,A+,100,11,,FALSE,Micro-small,FALSE,7/20/2022 9:10,Email,0
704,24001376,"Technical Solutions of Madison Lake, Inc.",608 Walnut Ave,,Madison Lake,MN,56063,USA,5072434590,Technical@TechnicalSolutionsML.com,http://www.technicalsolutionsml.com,10049-000,Electricians,1/1/1998 0:00,,FALSE,A+,100,6,0,FALSE,Micro-small,FALSE,2/10/2022 9:44,BBB,0
704,1000061228,Concrete Revisions LLC ,1327 8th Ave,,Anoka,MN,55303,USA,7632211056,jvjindra@gmail.com,https://www.concreterevisions.com/,10032-000,Concrete Contractors,8/28/2020 0:00,,TRUE,A,95.95,1,,FALSE,Micro-small,FALSE,1/13/2023 9:02,BBB,1
704,1000001729,Autobody 2000 Inc,611 19th Ave NE,,Saint Joseph,MN,56374,USA,3203631116,zaharacraig@gmail.com,http://www.ab2k.com,60094-000,Auto Body Repair & Painting,1/1/2002 0:00,,TRUE,A+,100,2,,FALSE,Micro-small,FALSE,1/5/2023 9:23,BBB,1
704,96116497,Purdys Shoe Store Inc.,209 Labree Ave N,,Thief River Falls,MN,56701,USA,2186812608,purdys@wiktel.com,https://www.wiktel.com/,50582-000,Shoes - Retail,8/1/1946 0:00,,FALSE,A+,100,7,,FALSE,Small,FALSE,3/24/2021 4:31,Email,0
704,1000031802,Goliath  Fabricators LLC,2859 135th Ln NW,,Andover,MN,55304,USA,7635671747,,http://www.goliathfabricators.com,30218-000,Fiber Glass Fabricators,4/23/2019 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,10/30/2022 8:34,BBB,1
704,96342018,"Rubicon Mortgage Advisors, LLC",10301 Wayzata Blvd Ste 100,,Minnetonka,MN,55305,USA,9524442401,briancall@rubiconmortgagellc.com,http://www.rubiconmortgageadvisors.com,25053-000,Mortgage Bankers,6/26/2006 0:00,,FALSE,A+,100,21,,FALSE,Small,FALSE,10/26/2022 8:41,BBB,0
704,1000056563,C & M Cycle Services,8290 Main St NE Ste 6,,Fridley,MN,55432,USA,7637848600,,http://www.cmcycleservice.com/,50441-000,Motorcycles - Repairing & Service,1/1/1994 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,7/8/2022 12:32,BBB,1
704,1000011609,"Weisenburger Construction, Inc.",106 3rd St NE,,New Rockford,ND,58356,USA,7016525982,burgers@midco.net,https://www.midco.net/,60253-000,Construction Management,5/23/2011 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,5/1/2021 4:13,Email,0
704,96002983,"Assured Decontamination Service, LLC",2706 W 59th St,,Minneapolis,MN,55410,USA,6519980922,jay@deconservices.com,https://deconservices.com/,85261-000,Crime Scene/Trauma Clean Up,8/23/1999 0:00,,TRUE,A+,100,3,0,FALSE,Micro-small,FALSE,6/3/2022 9:01,BBB,1
704,96113956,Simulation Curriculum Corporation,11900 Wayzata Blvd Ste 126,,Hopkins,MN,55305,USA,9526530493,mgoodman@simcur.com,http://www.simulationcurriculum.com,60235-000,"Computers Hardware, Software & Services",12/18/2008 0:00,,FALSE,A+,100,3,,FALSE,Small,FALSE,9/10/2022 8:38,BBB,1
704,96113935,Rochester Endodontics,116 Elton Hills Ln NW,,Rochester,MN,55901,USA,5072888363,frontdesk@rochendo.com,http://www.rochesterendodontics.com,60289-102,Endodontics,1/1/2003 0:00,,FALSE,A+,100,4,,FALSE,Micro-small,FALSE,2/11/2022 9:24,BBB,1
704,96154083,"Genz Appraisal Service, Inc.",910 Lincoln Ave # 1,,Detroit Lakes,MN,56501,USA,2188473443,appraisals@lakesnet.net,http://www.genzappraisals.com,60045-000,Appraisers,1/1/2000 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,6/3/2022 9:02,BBB,1
704,96043916,Health Systems Cooperative Laundries,725 Minnehaha Ave E,,Saint Paul,MN,55106,USA,6517748620,Kyle.Roberts@HSCL.net,https://www.hscl.net,60518-100,Health Care Linen Service,9/26/1996 0:00,,FALSE,A+,100,350,,FALSE,Small,FALSE,7/8/2022 12:22,BBB,1
704,1000004262,Alumnae Association of the College of Saint Teresa,357 Gould St,,Winona,MN,55987,USA,5074542930,colleen@cstalums.org,http://www.cstalums.org,90021-950,Charity - Other Charitable Organizations,,,FALSE,NR,0,1,0,FALSE,Micro-small,TRUE,1/27/2023 9:09,BBB,1
704,96272473,Greenberg Realty Inc,3651 S Columbia Rd Ste A,,Grand Forks,ND,58201,USA,7017726641,info@greenbergrealty.com,http://www.greenbergrealty.com,60729-000,Real Estate,1/1/1984 0:00,,FALSE,A+,100,70,,FALSE,Micro-small,FALSE,11/16/2021 3:59,BBB,1
704,1000051575,Great Garage Door Co.,1308 113th Ave NE,,Minneapolis,MN,55434,USA,7637673000,info@greatgaragedoor.com,https://www.greatgaragedoor.com/,85360-000,Garage Doors & Openers,1/18/2006 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/11/2023 9:00,Email,1
704,96535853,Fraley Financial Inc,9298 Central Ave NE,,Blaine,MN,55434,USA,6512725414,andrew.fraley@lpl.com,http://www.fraleyfinancial.com,20085-000,Financial Services,,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,1/10/2023 8:48,BBB,1
704,96113719,Paradise Customs LLC,1200 First Ave N #E,,Fargo,ND,58102,USA,7013185070,shelly.paradisecustoms@yahoo.com,http://www.paradisecustoms.com,60095-000,Auto Customizing,8/8/2005 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,2/8/2023 9:28,BBB,1
704,51000916,"G & M Tree Moving, Inc.",PO Box 1076,,Lakeville,MN,55044,USA,9524693288,gmtree@frontiernet.net,http://www.gmtreemoving.com,00219-000,Tree Service,4/14/1997 0:00,,TRUE,A+,100,1,0,FALSE,Micro-small,FALSE,10/21/2022 8:07,BBB,1
704,96001514,"Rhino, Inc",411 Congress St W,,Maple Lake,MN,55358,USA,3209636480,JenniferE@rhinomade.com,http://www.otteroutdoors.com,50608-000,Sporting Goods - Retail,7/1/1997 0:00,,FALSE,C,74,80,,FALSE,Small,FALSE,11/23/2022 9:42,BBB,0
704,96153600,Bill's Lawn & Landscape,5170 71st Ln,,Loretto,MN,55357,USA,6122828054,bill@billslawnandlandscape.com,http://www.billslawnandlandscape.com,00155-000,Landscape Contractors,7/1/1988 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,3/22/2022 8:36,BBB,0
704,96029032,"Pediatric Surgical Association, LTD.",14050 Nicollet Ave # 300,,Burnsville,MN,55337,USA,6128138000,,http://www.pediatricsurgicalassociates.com,60679-000,Physicians & Surgeons - Orthopedic Surgery,1/1/1988 0:00,,FALSE,B-,80,5,,FALSE,Small,FALSE,8/31/2022 8:59,BBB,1
704,1000052076,Ultimate Playgrounds Inc.,14033 Commerace Ave NE #300-364,,Prior Lake,MN,55372,USA,6124607529,info@ultimateplaygrounds.com,https://ultimateplaygrounds.com/,60697-000,Playgrounds,,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/12/2023 8:55,BBB,1
704,96121274,St Benedict's Senior Community,1301 E 7th St,,Monticello,MN,55362,USA,7632954058,,http://www.centracare.com,60792-000,Senior Citizens Service Organization,3/1/1978 0:00,,FALSE,A+,100,1,,FALSE,Small,FALSE,8/26/2021 4:03,BBB,0
704,1000003154,"Storeworks Technologies , Limited",7300 Washington Ave S,,Eden Prairie,MN,55344,USA,8663889990,sales@storeworks.com,http://www.storeworks.com/,60533-200,Project Management,9/22/2004 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,12/17/2022 9:00,BBB,1
704,2001568,MotionCare Inc.,5985 Rice Creek Pkwy Ste 104,,Shoreview,MN,55126,USA,6514846735,,http://www.motioncare.com,60205-000,Chiropractors D.C.,1/1/2000 0:00,,FALSE,A+,100,8,,FALSE,Micro-small,FALSE,1/1/2021 3:49,BBB,1
704,96151829,Brutus Inc,112 Hidden Meadow Rd,,Apple Valley,MN,55124,USA,9526866000,Cindy@brutusinc.com,http://www.brutusinc.com,00206-000,Riggers,11/12/1991 0:00,,FALSE,A+,100,6,0,FALSE,Micro-small,FALSE,1/7/2023 9:07,BBB,1
704,24001286,Vencio,PO Box 95,,Jordan,MN,55352,USA,6512900602,info@vencio.com,http://www.vencio.com,60010-000,Advertising Agencies & Counselors,1/1/1995 0:00,,FALSE,A+,100,4,,FALSE,Micro-small,FALSE,4/23/2021 3:55,BBB,0
704,96118208,Modern Inconveniences,9801 Dupont Ave S,,Bloomington,MN,55431,USA,6127203532,rebecca@modernincon.com,http://www.modernincon.com,60792-000,Senior Citizens Service Organization,,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,2/17/2022 9:42,BBB,0
704,96113602,David&#39;s Christian Learning Center,4101 Washington St NE,,Minneapolis,MN,55421,USA,7637894030,susie@dcleaningcenter.org,http://www.dclearning.org,60199-000,Child Care Centers,1/23/2009 0:00,,FALSE,A+,100,11,,FALSE,Micro-small,FALSE,10/8/2022 8:10,BBB,1
704,96539051,Bufflehead Web Design,3345 Pilgrim Ln N,,Minneapolis,MN,55441,USA,6126051520,eric@buffleheadweb.com,http://www.buffleheadweb.com,60980-000,Web Design,,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,7/8/2022 12:27,BBB,1
704,96593431,Rising Sun Reiki Studio,4180 W Broadway Ave STE B3,,Robbinsdale,MN,55422,USA,6129405851,info@myrisingsunreiki.com,http://www.myrisingsunreiki.com/,85291-000,Reiki Therapy,12/31/2014 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/2/2023 8:52,BBB,1
704,96225143,Central Marine & Sports,5110 County 13,,Carlos,MN,56319,USA,3208527380,eric@centralmarineandsports.com,http://Centralmarineandsports.com,50082-000,Boat Dealers,8/5/2004 0:00,,FALSE,A+,100,6,0,FALSE,Micro-small,FALSE,4/15/2022 8:42,BBB,1
704,96102427,St. Olaf College,1520 Saint Olaf Ave,,Northfield,MN,55057,USA,5077862222,anderson@stolaf.edu,http://wp.stolaf.edu,60779-000,Schools - Academic - Colleges & Universities,1874-01-01 00:00:00,,FALSE,A+,100,860,,FALSE,Small,FALSE,11/19/2020 4:13,BBB,1
704,96007583,Smart IT Inc,PO Box 27386,,New Hope,MN,55427,USA,7632495411,Keven@sininc.info,http://it-thatworks.com/test22/SINwwwPages.htm,60235-000,"Computers Hardware, Software & Services",1/1/1995 0:00,,FALSE,A+,100,3,0,FALSE,Micro-small,FALSE,10/7/2021 3:58,BBB,1
704,96542998,Daisies & Daydreams,5115 Burning Tree Rd Ste 311,,Duluth,MN,55811,USA,2187293377,,https://www.facebook.com/daisiesanddaydreamsduluth,50345-000,House Furnishings & Services,2/18/2011 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/8/2022 8:46,BBB,1
704,96297137,The 508 Bar + Restaurant,508 1st Ave N,,Minneapolis,MN,55403,USA,6123390036,Ryan@the508mpls.com,http://www.bar508.com,50544-000,Restaurants,2/15/2008 0:00,,FALSE,A+,100,43,,FALSE,Small,FALSE,12/27/2022 8:49,BBB,1
704,96029901,Porous Media Corporation,1350 Hammond Rd,,Saint Paul,MN,55110,USA,6516532000,supplier.inquiry@pentair.com,https://www.pentair.com/,80300-000,Filters - Liquid,1/1/1996 0:00,10/8/2021 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,10/11/2021 3:53,Email,0
704,96176425,St. Paul Eye Clinic,1675 Beam Ave # 100,,Saint Paul,MN,55109,USA,6517386800,,http://www.stpauleye.com,60218-000,Clinics,1/1/1993 0:00,,FALSE,A+,100,3,,FALSE,Small,FALSE,7/21/2020 3:56,BBB,1
704,96539861,Eastern Shore,2720 E 50th St,,Minneapolis,MN,55417,USA,6127210036,,http://www.easternshore.mn,60971-000,Health & Medical - General,4/12/2010 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/7/2022 14:13,BBB,1
704,1000045423,Coldwell Banker Burnet Realty - Christina Newell,7550 France Ave S Ste 300,,Edina,MN,55435,USA,6127997413,christina.newell@cbrealty.com,https://www.coldwellbankerhomes.com/mn/edina/agent/christina-newell/aid_164294/,60729-102,Real Estate Agents,10/28/2015 0:00,,FALSE,A+,100,1,,FALSE,Small,FALSE,12/14/2022 9:36,BBB,1
704,96001194,Cavalier County Memorial Hospital Association,909 2nd St,,Langdon,ND,58249,USA,7012566100,lblue@ccmhnd.com,http://www.cavaliercountyhospital.com,60445-000,Hospitals,1/1/1970 0:00,,FALSE,A+,100,100,,FALSE,Small,FALSE,6/12/2021 6:06,BBB,1
704,96198595,Hanson Auto Service Inc,8261 State Highway 55,,Rockford,MN,55373,USA,7634775511,expert@hansonauto.com,http://www.Hansonauto.com,60103-000,Auto Repair & Service,1/1/1984 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,3/18/2021 4:08,BBB,1
704,96574748,Cash for Junk Cars Inc,10751 89th Ave N,,Maple Grove,MN,55369,USA,7633017299,,http://www.junkcarsforcash-mn.com,85347-000,Auto Salvage Yards,,9/25/2017 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,3/3/2022 9:50,BBB,1
704,1000032100,Rapid Graphics & Mailing Inc,4016 Central Ave NE,,Columbia Hts,MN,55421,USA,7637816931,,http://rgmprinting.com/,30531-100,Image & Graphics Printing,10/26/1981 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/9/2022 9:20,BBB,1
704,96022450,Skluzacek Tree Movers,2650 E 280th St,,New Prague,MN,56071,USA,9523934125,dsklu@msn.com,http://www.skluzacektreemovers.com/,10177-000,Construction & Remodeling Services,8/30/1993 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,7/8/2022 12:22,BBB,1
704,96152062,Penske Truck Rental,7214 Winnetka Ave N,,Minneapolis,MN,55428,USA,7635333600,jessica.morgan@penske.com,http://www.penske.com,60592-000,Moving Equipment Rental,1/1/1997 0:00,,FALSE,A+,100,26,,FALSE,Small,FALSE,10/27/2022 8:14,BBB,1
704,96381503,Jimmy John's,219 Oak St SE,,Minneapolis,MN,55414,USA,6123317827,,http://www.jimmyjohns.com,50555-000,Sandwiches,1/1/2010 0:00,,FALSE,A+,100,20,0,FALSE,Small,FALSE,1/21/2022 9:35,BBB,1
704,1000002621,Lakeland Broadcasting Company Inc,13728 Danbury Path,,Rosemount,MN,55068,USA,3202351340,askus@willmarradio.com,http://willmarradio.com,70583-000,Radio Stations & Broadcast Companies,7/11/2016 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/2/2022 9:44,BBB,1
704,96022107,"All Home Health, Inc.",2626 E 82nd St Ste 180,,Bloomington,MN,55425,USA,9528147400,nick@allhomehealth.org,http://www.allhomehealth.org,60441-000,Home Health Services,1/1/1987 0:00,,FALSE,A+,100,1,0,FALSE,Small,FALSE,10/14/2022 8:12,BBB,1
